"source","destination","SimYear","dist_km","direction","SumParticles","SumParticlesReleasedSource","SourceNormRecruitment"
"Pangasugan","SF5",2010,NA,NA,74,91264,0.000810834502103787
"Visca","SF5",2011,NA,NA,195,241056,0.000808940661091199
"Magbangon","Cabatoan",2012,0.249569604975458,184,195,242048,0.000805625330512956
"Pangasugan","SF1",2012,NA,NA,195,242048,0.000805625330512956
"Poroc San Flower","Poroc San Flower",2013,0,62,194,241056,0.000804792247444577
"Wangag","Wangag",2011,9.49352979660034e-05,62,194,241056,0.000804792247444577
"SF2","Sitio Tugas",2014,NA,NA,258,321408,0.000802718040621266
"SF6","SF3",2010,NA,NA,73,91264,0.000799877279102384
"SF2","Caridad Proper",2010,NA,NA,218,273792,0.00079622487143525
"SF1","Sitio Lonas",2012,NA,NA,769,968192,0.000794263947646748
"Visca","SF1",2011,NA,NA,191,241056,0.000792347006504713
"SF2","Caridad Proper",2012,NA,NA,574,726144,0.000790476820024678
"Elementary School","SF2",2010,NA,NA,72,91264,0.000788920056100982
"Sitio Tugas","Cabatoan",2011,6.97778704506868,133,190,241056,0.000788198592858091
"Elementary School","Cabatoan",2014,7.74042122159023,125,84,107136,0.00078405017921147
"Pangasugan","Visca",2013,NA,NA,189,241056,0.00078405017921147
"Sitio Tugas","Caridad Cemetery",2014,3.98589537085982,111,84,107136,0.00078405017921147
"Hicgop South","Hicgop South",2010,0,62,143,182528,0.00078344144460028
"Sitio Baybayon","SF3",2012,NA,NA,378,484096,0.000780836858804865
"Palanas","SF2",2011,NA,NA,188,241056,0.000779901765564848
"SF6","San Agustin",2010,NA,NA,71,91264,0.000777962833099579
"SF5","Elementary School",2013,NA,NA,2247,2892672,0.000776790455329882
"Pangasugan","Sitio Tugas",2011,NA,NA,187,241056,0.000775753351918226
"Sitio Tugas","Magbangon",2011,7.22370627928492,134,187,241056,0.000775753351918226
"Sitio Tugas","San Agustin",2012,4.52288186298911,252,187,242048,0.000772574034902168
"Sitio Tugas","Hicgop South",2011,0.912910872621498,68,186,241056,0.000771604938271605
"SF1","San Agustin",2013,NA,NA,743,964224,0.00077056783485995
"Poroc San Flower","Pangasugan",2013,NA,NA,185,241056,0.000767456524624983
"Cabatoan","Palanas",2014,2.66084320590822,139,82,107136,0.000765382317801673
"Cabatoan","Wangag",2014,2.13420254046404,131,82,107136,0.000765382317801673
"Sitio Lonas","Cabatoan",2012,10.8872204470967,120,185,242048,0.000764311210999471
"Cabatoan","Sitio Tugas",2013,6.97778704506868,201,184,241056,0.000763308110978362
"SF5","Poroc San Flower",2010,NA,NA,825,1095168,0.000753309081346424
"Caridad Proper","Sitio Baybayon",2014,21.7509719512898,297,80,107136,0.000746714456391876
"SF5","Elementary School",2014,NA,NA,950,1285632,0.00073893618080446
"Caridad Proper","San Agustin",2013,7.72994839167827,242,178,241056,0.000738417629098633
"Sitio Tugas","SF1",2013,NA,NA,178,241056,0.000738417629098633
"SF5","Haina",2010,NA,NA,808,1095168,0.000737786348761103
"SF5","SF6",2012,NA,NA,2139,2904576,0.000736424180327869
"SF5","Tamakin Dacot",2011,NA,NA,2128,2892672,0.000735652020000885
"San Agustin","Hicgop South",2010,5.43370927160229,76,67,91264,0.000734133941093969
"SF2","Hicgop South",2014,NA,NA,235,321408,0.000731157905217045
"Hicgop South","Poroc San Flower",2013,6.00735397868921,256,352,482112,0.00073012080180539
"SF3","San Agustin",2013,NA,NA,878,1205280,0.000728461436346741
"Palanas","Cabatoan",2014,2.66084320590822,196,78,107136,0.000728046594982079
"Sitio Tugas","Elementary School",2012,0.819148882111462,280,176,242048,0.000727128503437335
"SF1","San Agustin",2012,NA,NA,703,968192,0.000726095650449498
"Cabatoan","San Agustin",2013,11.4243171337323,221,175,241056,0.000725972388158768
"Poroc Rose","SF4",2013,NA,NA,175,241056,0.000725972388158768
"Haina","Tamakin Dacot",2012,1.32935691869812,182,351,484096,0.00072506279746166
"Sitio Baybayon","Hicgop South",2011,19.747308872455,104,349,482112,0.000723898181335457
"SF5","Gabas",2010,NA,NA,792,1095168,0.000723176718092567
"Cabatoan","Elementary School",2013,7.74042122159023,209,174,241056,0.000721823974512147
"Poroc Rose","Poroc San Flower",2013,0.956338767353715,173,174,241056,0.000721823974512147
"SF1","Hicgop South",2011,NA,NA,695,964224,0.000720786871100491
"Cabatoan","Sitio Baybayon",2012,24.9105624659335,291,174,242048,0.000718865679534638
"Pangasugan","Visca",2012,NA,NA,174,242048,0.000718865679534638
"Caridad Proper","Caridad Cemetery",2014,0.763632138458259,118,77,107136,0.00071871266427718
"Sitio Tugas","Hicgop South",2013,0.912910872621498,68,172,241056,0.000713527147218903
"Magbangon","Elementary School",2014,7.98442483925902,206,76,107136,0.000709378733572282
"SF5","SF1",2010,NA,NA,775,1095168,0.000707653985507246
"Wangag","Caridad Proper",2011,5.91579724411454,192,170,241056,0.00070523031992566
"Magbangon","Wangag",2013,1.88974564473697,124,169,241056,0.000701081906279039
"SF5","Poroc San Flower",2011,NA,NA,2028,2892672,0.000701081906279039
"Caridad Cemetery","Hicgop South",2014,3.09873007253886,208,75,107136,0.000700044802867384
"Poroc San Flower","SF4",2012,NA,NA,169,242048,0.000698208619777895
"Sitio Tugas","Sitio Lonas",2013,3.95401082044188,245,168,241056,0.000696933492632417
"Gabas","SF1",2013,NA,NA,167,241056,0.000692785078985796
"Caridad Proper","SF1",2013,NA,NA,166,241056,0.000688636665339174
"Elementary School","Magbangon",2011,7.98442483925902,128,166,241056,0.000688636665339174
"Caridad Cemetery","Sitio Lonas",2012,7.93235105602247,230,166,242048,0.00068581438392385
"Sitio Lonas","Sitio Baybayon",2012,15.3556606444419,47,166,242048,0.00068581438392385
"Caridad Proper","Magbangon",2013,4.03826759878553,148,165,241056,0.000684488251692553
"SF3","Sitio Tugas",2013,NA,NA,822,1205280,0.00068199920350458
"Poroc Rose","Caridad Proper",2013,9.15713870255119,78,163,241056,0.00067619142439931
"SF3","Sitio Lonas",2013,NA,NA,815,1205280,0.00067619142439931
"Cabatoan","Cabatoan",2012,0,62,163,242048,0.000673420148069804
"Caridad Proper","Poroc San Flower",2014,8.29929043854204,247,72,107136,0.000672043010752688
"Gabas","Sitio Tugas",2011,9.17150421479417,60,162,241056,0.000672043010752688
"Poroc Rose","Pangasugan",2014,NA,NA,72,107136,0.000672043010752688
"Hicgop South","Sitio Baybayon",2013,19.747308872455,310,323,482112,0.000669968803929377
"Caridad Proper","Caridad Cemetery",2012,0.763632138458259,118,162,242048,0.000669288736118456
"SF2","Caridad Cemetery",2012,NA,NA,482,726144,0.000663780186849991
"Poroc San Flower","Visca",2013,2.2166586970485,311,160,241056,0.000663746183459445
"Haina","Tamakin Dacot",2014,1.32935691869812,182,142,214272,0.00066270908004779
"SF3","San Agustin",2012,NA,NA,799,1210240,0.000660199629825489
"San Agustin","Poroc San Flower",2013,0.575632701262051,268,158,241056,0.000655449356166202
"SF3","Magbangon",2014,NA,NA,351,535680,0.000655241935483871
"Poroc San Flower","Cabatoan",2012,11.9838137599975,110,158,242048,0.000652763088313062
"Visca","Caridad Cemetery",2011,11.117049986392,74,157,241056,0.000651300942519581
"SF1","Wangag",2014,NA,NA,278,428544,0.000648708183990442
"Pangasugan","Hicgop South",2012,NA,NA,157,242048,0.000648631676361713
"SF3","Sitio Tugas",2012,NA,NA,784,1210240,0.000647805393971444
"SF5","Caridad Proper",2011,NA,NA,1864,2892672,0.000644386919775211
"Sitio Baybayon","San Agustin",2013,14.7598845132621,319,310,482112,0.000643004115226337
"SF3","Caridad Cemetery",2012,NA,NA,776,1210240,0.000641195134849286
"SF3","Sitio Lonas",2012,NA,NA,775,1210240,0.000640368852459016
"SF1","Sitio Tugas",2012,NA,NA,619,968192,0.000639335999471179
"Visca","Visca",2012,9.49352979660034e-05,62,154,242048,0.000636237440507668
"Caridad Proper","Sitio Baybayon",2013,21.7509719512898,297,152,241056,0.000630558874286473
"Gabas","SF1",2011,NA,NA,152,241056,0.000630558874286473
"Caridad Proper","Magbangon",2012,4.03826759878553,148,152,242048,0.000627974616604971
"Elementary School","Cabatoan",2013,7.74042122159023,125,151,241056,0.000626410460639851
"Pangasugan","Caridad Proper",2013,NA,NA,151,241056,0.000626410460639851
"Elementary School","Poroc San Flower",2014,4.28736209804195,250,67,107136,0.000625373357228196
"Caridad Cemetery","San Agustin",2013,8.48939965705146,239,149,241056,0.000618113633346608
"Magbangon","Hicgop South",2013,6.36236340522805,193,149,241056,0.000618113633346608
"SF5","Haina",2011,NA,NA,1775,2892672,0.000613619518562768
"Visca","Caridad Proper",2012,10.3684742352813,70,148,242048,0.000611448968799577
"SF2","Elementary School",2014,NA,NA,196,321408,0.000609816806053365
"Sitio Tugas","Elementary School",2011,0.819148882111462,280,146,241056,0.000605668392406744
"Sitio Lonas","SF2",2010,NA,NA,55,91264,0.000602647265077139
"Sitio Tugas","Sitio Tugas",2013,0,62,145,241056,0.000601519978760122
"Hicgop South","SF5",2012,NA,NA,291,484096,0.000601120438921206
"SF4","SF1",2011,NA,NA,289,482112,0.000599445771936811
"San Agustin","Pangasugan",2012,NA,NA,145,242048,0.000599054732945531
"SF5","Sitio Tugas",2014,NA,NA,769,1285632,0.000598149392672242
"Magbangon","SF5",2014,NA,NA,64,107136,0.000597371565113501
"Visca","Hicgop South",2012,8.12617156228781,58,144,242048,0.000594923320994183
"Cabatoan","Caridad Cemetery",2013,3.03869204915848,186,143,241056,0.000593223151466879
"SF4","SF4",2010,NA,NA,108,182528,0.000591690042075736
"Sitio Tugas","Caridad Proper",2012,3.22263263749314,109,142,242048,0.000586660497091486
"Elementary School","Caridad Cemetery",2013,4.77585415072936,98,141,241056,0.000584926324173636
"Visca","Pangasugan",2011,NA,NA,141,241056,0.000584926324173636
"Caridad Proper","Cabatoan",2014,3.78950368237024,147,62,107136,0.000578703703703704
"Sitio Lonas","Poroc San Flower",2014,1.17254142021535,290,62,107136,0.000578703703703704
"Tamakin Dacot","SF4",2013,NA,NA,279,482112,0.000578703703703704
"Visca","Haina",2014,11.5004796358302,48,62,107136,0.000578703703703704
"Sitio Tugas","Cabatoan",2012,6.97778704506868,133,140,242048,0.000578397673188789
"SF5","Hicgop South",2012,NA,NA,1678,2904576,0.000577709104530231
"San Agustin","SF1",2012,NA,NA,138,242048,0.000570134849286092
"Palanas","Wangag",2014,0.540970717463239,183,61,107136,0.000569369772998805
"SF6","SF4",2013,NA,NA,137,241056,0.00056833266958715
"SF4","Hicgop South",2012,NA,NA,275,484096,0.000568069143310418
"Poroc Rose","Hicgop South",2012,6.89197129687677,67,137,242048,0.000566003437334744
"SF5","Hicgop South",2014,NA,NA,723,1285632,0.000562369324970131
"Sitio Lonas","Magbangon",2012,11.1296663258898,121,136,242048,0.000561872025383395
"Haina","Haina",2013,0,62,270,482112,0.000560035842293907
"Sitio Baybayon","Palanas",2013,27.2919430069393,28,270,482112,0.000560035842293907
"Sitio Tugas","Caridad Proper",2010,3.22263263749314,109,51,91264,0.000558818373071529
"Hicgop South","Cabatoan",2013,6.11477685668207,141,268,482112,0.000555887428647285
"Tamakin Dacot","SF4",2012,NA,NA,269,484096,0.000555674907456372
"Hicgop South","Magbangon",2011,6.36236340522805,142,267,482112,0.000553813221823975
"Poroc San Flower","Poroc Rose",2013,0.956338767353715,56,133,241056,0.000551739015000664
"SF5","Pangasugan",2010,NA,NA,604,1095168,0.00055151355773726
"Pangasugan","SF1",2010,NA,NA,50,91264,0.000547861150070126
"Pangasugan","Visca",2010,NA,NA,50,91264,0.000547861150070126
"Visca","SF5",2010,NA,NA,50,91264,0.000547861150070126
"SF5","Sitio Tugas",2013,NA,NA,1582,2892672,0.000546899199079605
"Pangasugan","Caridad Proper",2012,NA,NA,132,242048,0.000545346377578001
"Elementary School","CAI",2011,38.0846165851528,8,130,241056,0.000539293774060799
"Gabas","Poroc Rose",2011,3.19705081559734,34,130,241056,0.000539293774060799
"SF1","SF3",2011,NA,NA,520,964224,0.000539293774060799
"Sitio Lonas","Hicgop South",2011,4.86139751953595,82,130,241056,0.000539293774060799
"SF2","San Agustin",2013,NA,NA,389,723168,0.000537910969511925
"Magbangon","Wangag",2012,1.88974564473697,124,130,242048,0.000537083553675304
"Caridad Cemetery","Sitio Lonas",2013,7.93235105602247,230,129,241056,0.000535145360414178
"Poroc San Flower","Sitio Baybayon",2013,14.2288188908635,45,129,241056,0.000535145360414178
"Elementary School","Poroc San Flower",2013,4.28736209804195,250,128,241056,0.000530996946767556
"SF2","Sitio Baybayon",2013,NA,NA,383,723168,0.000529614142218682
"Sitio Tugas","Caridad Cemetery",2012,3.98589537085982,111,128,242048,0.000528820729772607
"SF3","Cabatoan",2012,NA,NA,638,1210240,0.000527168164992068
"Caridad Proper","Hicgop South",2011,2.33565955110038,205,127,241056,0.000526848533120935
"Caridad Proper","Sitio Lonas",2013,7.17087278024704,234,127,241056,0.000526848533120935
"Gabas","Caridad Cemetery",2011,13.0800106971936,73,127,241056,0.000526848533120935
"SF1","Palanas",2011,NA,NA,508,964224,0.000526848533120935
"Sitio Tugas","Caridad Proper",2013,3.22263263749314,109,127,241056,0.000526848533120935
"Caridad Cemetery","Sitio Tugas",2013,3.98589537085982,223,126,241056,0.000522700119474313
"Pangasugan","Haina",2014,NA,NA,56,107136,0.000522700119474313
"SF4","SF1",2013,NA,NA,252,482112,0.000522700119474313
"SF6","Visca",2013,NA,NA,126,241056,0.000522700119474313
"Sitio Baybayon","Sitio Lonas",2013,15.3556606444419,318,252,482112,0.000522700119474313
"SF5","Elementary School",2011,NA,NA,1501,2892672,0.00051889740696491
"Poroc San Flower","Pangasugan",2011,NA,NA,125,241056,0.000518551705827691
"Pangasugan","SF4",2013,NA,NA,124,241056,0.00051440329218107
"Elementary School","Poroc Rose",2014,5.1630036993143,262,55,107136,0.000513366188769415
"Palanas","SF3",2014,NA,NA,55,107136,0.000513366188769415
"Haina","SF3",2011,NA,NA,247,482112,0.000512329085357759
"SF2","Magbangon",2012,NA,NA,370,726144,0.000509540807332981
"Caridad Cemetery","Caridad Cemetery",2010,9.49352979660034e-05,62,46,91264,0.000504032258064516
"Gabas","Poroc Rose",2010,3.19705081559734,34,46,91264,0.000504032258064516
"Elementary School","Sitio Baybayon",2013,18.0747093449379,313,121,241056,0.000501958051241205
"SF3","SF1",2011,NA,NA,605,1205280,0.000501958051241205
"Sitio Lonas","Sitio Tugas",2011,3.95401082044188,86,121,241056,0.000501958051241205
"Sitio Baybayon","SF1",2010,NA,NA,91,182528,0.000498553646563815
"SF6","Pangasugan",2013,NA,NA,120,241056,0.000497809637594584
"Gabas","SF1",2012,NA,NA,120,242048,0.000495769434161819
"Cabatoan","Sitio Tugas",2014,6.97778704506868,201,53,107136,0.000494698327359618
"Cabatoan","Sitio Lonas",2013,10.8872204470967,214,119,241056,0.000493661223947962
"Pangasugan","Sitio Tugas",2013,NA,NA,119,241056,0.000493661223947962
"San Agustin","Caridad Proper",2011,7.72994839167827,89,119,241056,0.000493661223947962
"Visca","Visca",2011,9.49352979660034e-05,62,119,241056,0.000493661223947962
"SF1","Sitio Lonas",2013,NA,NA,475,964224,0.000492624120536307
"Cabatoan","Sitio Baybayon",2013,24.9105624659335,291,118,241056,0.000489512810301341
"SF4","Poroc San Flower",2013,NA,NA,235,482112,0.00048743860347803
"SF2","SF2",2010,NA,NA,133,273792,0.000485770219728845
"Caridad Cemetery","Palanas",2014,5.6928889753735,146,52,107136,0.000485364396654719
"Elementary School","SF5",2013,NA,NA,117,241056,0.000485364396654719
"SF4","Caridad Cemetery",2013,NA,NA,234,482112,0.000485364396654719
"Poroc Rose","Visca",2012,1.26450294037349,303,117,242048,0.000483375198307774
"Caridad Proper","Sitio Tugas",2013,3.22263263749314,225,116,241056,0.000481215983008098
"SF4","Hicgop South",2013,NA,NA,232,482112,0.000481215983008098
"Visca","Visca",2013,9.49352979660034e-05,62,116,241056,0.000481215983008098
"SF3","Magbangon",2011,NA,NA,579,1205280,0.000480386300278773
"SF3","Sitio Lonas",2011,NA,NA,579,1205280,0.000480386300278773
"Hicgop South","Poroc Rose",2012,6.89197129687677,264,232,484096,0.000479243786356425
"San Agustin","Sitio Baybayon",2012,14.7598845132621,46,116,242048,0.000479243786356425
"SF2","Poroc Rose",2014,NA,NA,154,321408,0.000479141776184787
"Poroc San Flower","Caridad Cemetery",2011,9.05786494633732,88,115,241056,0.000477067569361476
"Poroc San Flower","SF1",2013,NA,NA,115,241056,0.000477067569361476
"Cabatoan","Tamakin Dacot",2014,23.3884325137891,281,51,107136,0.000476030465949821
"Hicgop South","Wangag",2014,8.24594482977705,137,102,214272,0.000476030465949821
"Elementary School","Cabatoan",2012,7.74042122159023,125,115,242048,0.000475112374405077
"SF3","Cabatoan",2011,NA,NA,572,1205280,0.000474578521173503
"SF5","Hicgop South",2013,NA,NA,1369,2892672,0.000473264856852073
"Hicgop South","SF4",2013,NA,NA,227,482112,0.000470844948891544
"Tamakin Dacot","CAI",2013,37.8962819720814,168,226,482112,0.000468770742068233
"Magbangon","Pangasugan",2014,NA,NA,50,107136,0.000466696535244922
"Wangag","Magbangon",2011,1.88974564473697,210,111,241056,0.00046047391477499
"Caridad Cemetery","Sitio Baybayon",2010,22.4353813748238,296,42,91264,0.000460203366058906
"Palanas","SF2",2010,NA,NA,42,91264,0.000460203366058906
"Gabas","Poroc Rose",2014,3.19705081559734,34,49,107136,0.000457362604540024
"Wangag","Poroc San Flower",2014,14.1110169804677,220,49,107136,0.000457362604540024
"Hicgop South","Magbangon",2012,6.36236340522805,142,221,484096,0.000456521020624008
"Magbangon","Sitio Lonas",2013,11.1296663258898,213,110,241056,0.000456325501128369
"Visca","Tamakin Dacot",2012,10.1897266320616,51,110,242048,0.000454455314648334
"SF1","Poroc San Flower",2014,NA,NA,194,428544,0.000452695639187575
"SF4","Visca",2013,NA,NA,218,482112,0.000452177087481747
"Magbangon","Magbangon",2012,0,62,109,242048,0.000450323902696986
"Sitio Baybayon","San Agustin",2012,14.7598845132621,319,218,484096,0.000450323902696986
"Hicgop South","Sitio Tugas",2010,0.912910872621498,263,82,182528,0.000449246143057503
"Tamakin Dacot","Visca",2012,10.1897266320616,178,217,484096,0.000448258196721311
"Pangasugan","Visca",2014,NA,NA,48,107136,0.000448028673835125
"Wangag","Caridad Cemetery",2011,5.15903752298336,190,108,241056,0.000448028673835125
"Cabatoan","Magbangon",2012,0.249569604975458,151,108,242048,0.000446192490745637
"Poroc San Flower","Caridad Cemetery",2012,9.05786494633732,88,108,242048,0.000446192490745637
"SF1","Sitio Tugas",2013,NA,NA,430,964224,0.000445954467011815
"SF2","Cabatoan",2013,NA,NA,322,723168,0.000445263064737378
"SF5","SF6",2011,NA,NA,1287,2892672,0.000444917363600159
"SF5","Poroc San Flower",2012,NA,NA,1287,2904576,0.000443093931782126
"Poroc San Flower","Hicgop South",2011,6.00735397868921,75,106,241056,0.000439731846541882
"Wangag","Cabatoan",2011,2.13420254046404,203,106,241056,0.000439731846541882
"Poroc San Flower","Haina",2014,13.7061846175771,50,47,107136,0.000438694743130227
"Sitio Tugas","Pangasugan",2014,NA,NA,47,107136,0.000438694743130227
"San Agustin","SF1",2010,NA,NA,40,91264,0.000438288920056101
"Elementary School","Magbangon",2012,7.98442483925902,128,106,242048,0.00043792966684294
