"source","destination","SourceSampled","DestSampled","SimMonth","SimDay","SimYear","YearSampled","SimMonsoon","DailyParticles","ParticlesReleasedDaily","dist_km","NormSourceAllYears","NormSourceAnnual","NormSourceMonsoon","direction","AnnRecPart","SourcePropSamp","DestPropSamp","obs_disp"
"Cabatoan","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,24.9105624661144,0,0,0,291,163,0.5,0.0714285714285714,0
"Magbangon","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,2.41391771324467,0,0,0,136,44,0.571008403361345,0.431159420289855,0
"Magbangon","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,1.88974564473697,0,0,0,124,76,0.571008403361345,0.254295532646048,0
"Magbangon","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,0,0,0,0,62,140,0.571008403361345,0.571008403361345,1
"Magbangon","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,0.249569604975458,0,0,0,184,196,0.571008403361345,0.5,0
"Magbangon","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,3.28805912992589,0,0,0,185,396,0.571008403361345,0.375,0
"Magbangon","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,4.03826759766962,0,0,0,187,823,0.571008403361345,1,0
"Magbangon","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,6.36236340664461,0,0,0,193,155,0.571008403361345,0.333333333333333,0
"Magbangon","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,7.22370627990875,0,0,0,200,76,0.571008403361345,0,0
"Magbangon","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,7.98442483925902,0,0,0,206,86,0.571008403361345,0.5,0
"Magbangon","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,11.1296663262947,0,0,0,213,110,0.571008403361345,1,0
"Magbangon","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,11.6652303956557,0,0,0,219,326,0.571008403361345,0.75,0
"Magbangon","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,12.2239561425182,0,0,0,222,32,0.571008403361345,0.909090909090909,0
"Magbangon","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,13.0358421206636,0,0,0,229,11,0.571008403361345,1,0
"Magbangon","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,14.2030383569093,0,0,0,240,8,0.571008403361345,1,0
"Magbangon","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,16.1581187484931,0,0,0,244,0,0.571008403361345,0,0
"Magbangon","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,23.5988979639063,0,0,0,279,11,0.571008403361345,0.125,0
"Magbangon","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,24.7849757104057,0,0,0,283,36,0.571008403361345,0.0288461538461538,0
"Magbangon","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,25.1134608596041,0,0,0,287,326,0.571008403361345,0.0714285714285714,0
"Wangag","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,0.540970717463239,0,0,0,155,435,0.254295532646048,0.431159420289855,0
"Wangag","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,9.49352979660034e-05,0,0,0,62,493,0.254295532646048,0.254295532646048,2
"Wangag","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,1.88974564473697,0,0,0,210,804,0.254295532646048,0.571008403361345,0
"Wangag","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,2.13420254257553,0,0,0,203,610,0.254295532646048,0.5,0
"Wangag","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,5.15903752298336,0,0,0,190,841,0.254295532646048,0.375,0
"Wangag","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,5.91579724335279,0,0,0,192,827,0.254295532646048,1,0
"Wangag","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,8.24594483032354,0,0,0,197,236,0.254295532646048,0.333333333333333,0
"Wangag","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,9.11177076508712,0,0,0,202,87,0.254295532646048,0,0
"Wangag","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,9.87412896656161,0,0,0,207,71,0.254295532646048,0.5,0
"Wangag","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,13.0190499073661,0,0,0,212,74,0.254295532646048,1,0
"Wangag","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,13.5532790749203,0,0,0,218,98,0.254295532646048,0.75,0
"Wangag","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,14.1110169804677,0,0,0,220,16,0.254295532646048,0.909090909090909,0
"Wangag","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,14.9177755744702,0,0,0,227,6,0.254295532646048,1,0
"Wangag","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,16.078031642585,0,0,0,235,0,0.254295532646048,1,0
"Wangag","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,18.0301766971931,0,0,0,238,0,0.254295532646048,0,0
"Wangag","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,25.3830246400065,0,0,0,275,0,0.254295532646048,0.125,0
"Wangag","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,26.5532626762551,0,0,0,278,4,0.254295532646048,0.0288461538461538,0
"Wangag","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,26.8620654279672,0,0,0,284,3301,0.254295532646048,0.0714285714285714,0
"Palanas","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,0,0,0,0,62,330,0.431159420289855,0.431159420289855,0
"Palanas","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,0.540970717463239,0,0,0,183,260,0.431159420289855,0.254295532646048,2
"Palanas","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,2.41391771324467,0,0,0,198,538,0.431159420289855,0.571008403361345,2
"Palanas","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,2.41391771324467,0,0,0,198,538,0.431159420289855,0.571008403361345,1
"Palanas","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,2.66084320590822,0,0,0,196,378,0.431159420289855,0.5,0
"Palanas","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,5.6928889753735,0,0,0,189,170,0.431159420289855,0.375,0
"Palanas","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,6.44791835925525,0,0,0,191,82,0.431159420289855,1,0
"Palanas","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,8.77552677067879,0,0,0,195,80,0.431159420289855,0.333333333333333,0
"Palanas","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,9.63741335627491,0,0,0,199,37,0.431159420289855,0,0
"Palanas","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,10.3955120225186,0,0,0,204,0,0.431159420289855,0.5,2
"Palanas","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,13.5366192341433,0,0,0,211,1,0.431159420289855,1,0
"Palanas","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,14.0674201434004,0,0,0,215,12,0.431159420289855,0.75,0
"Palanas","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,14.623388790225,0,0,0,217,0,0.431159420289855,0.909090909090909,0
"Palanas","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,15.4237354462504,0,0,0,226,5,0.431159420289855,1,0
"Palanas","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,16.5775204258635,0,0,0,232,0,0.431159420289855,1,0
"Palanas","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,18.5270048321881,0,0,0,236,0,0.431159420289855,0,0
"Palanas","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,25.829348683192,0,0,0,273,0,0.431159420289855,0.125,0
"Palanas","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,26.9920106136833,0,0,0,276,0,0.431159420289855,0.0288461538461538,0
"Palanas","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,27.2919430069393,0,0,0,282,1272,0.431159420289855,0.0714285714285714,0
"Sitio Baybayon","Palanas","yes","yes",10,10,2013,"2014","SWM",0,1984,27.2919430069393,0,0,0,28,470,0.148005148005148,0.446859903381642,0
"Sitio Baybayon","Wangag","yes","yes",10,10,2013,"2014","SWM",0,1984,26.8620654279672,0,0,0,26,513,0.148005148005148,0.310423825887743,2
"Sitio Baybayon","Magbangon","yes","yes",10,10,2013,"2014","SWM",1,1984,25.1134608596041,5.41970169961845e-07,7.40788151182416e-08,1.4517058123978e-07,18,1993,0.148005148005148,0.621848739495798,0
"Sitio Baybayon","Cabatoan","yes","yes",10,10,2013,"2014","SWM",7,1984,24.9105624661144,3.79379118973292e-06,5.18551705827692e-07,1.01619406867846e-06,14,2030,0.148005148005148,0.525641025641026,0
"Sitio Baybayon","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,1984,22.4353813748238,0,0,0,165,2205,0.148005148005148,0.416666666666667,0
"Sitio Baybayon","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,1984,21.7509719512898,0,0,0,164,2483,0.148005148005148,1,0
"Sitio Baybayon","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,1984,19.747308872455,0,0,0,104,246,0.148005148005148,0.314814814814815,0
"Sitio Baybayon","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,1984,18.8737442004117,0,0,0,102,214,0.148005148005148,0,0
"Sitio Baybayon","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,1984,18.0747093449379,0,0,0,65,39,0.148005148005148,0.476190476190476,0
"Sitio Baybayon","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,1984,15.3556606444419,0,0,0,318,266,0.148005148005148,1,0
"Sitio Baybayon","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,1984,14.7598845132621,0,0,0,319,598,0.148005148005148,0.740740740740741,0
"Sitio Baybayon","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,1984,14.2288188911802,0,0,0,320,87,0.148005148005148,0.848484848484849,0
"Sitio Baybayon","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,1984,13.2745735162831,0,0,0,321,43,0.148005148005148,0.897435897435897,0
"Sitio Baybayon","Visca","yes","yes",10,10,2013,"2014","SWM",0,1984,12.0358563168247,0,0,0,322,1,0.148005148005148,0.743589743589744,0
"Sitio Baybayon","Gabas","yes","yes",10,10,2013,"2014","SWM",0,1984,10.3497099508259,0,0,0,181,0,0.148005148005148,0,0
"Sitio Baybayon","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,1984,2.00690512091702,0,0,0,317,49,0.148005148005148,0.159722222222222,0
"Sitio Baybayon","Haina","yes","yes",10,10,2013,"2014","SWM",0,1984,0.800707367317091,0,0,0,323,25,0.148005148005148,0.0641025641025641,0
"Sitio Baybayon","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",1,1984,9.49352979660034e-05,5.41970169961845e-07,7.40788151182416e-08,1.4517058123978e-07,62,6360,0.148005148005148,0.148005148005148,5
"Haina","Palanas","yes","yes",10,10,2013,"2014","SWM",0,1984,26.9920106136833,0,0,0,35,0,0.0641025641025641,0.446859903381642,0
"Haina","Wangag","yes","yes",10,10,2013,"2014","SWM",0,1984,26.5532626762551,0,0,0,32,4,0.0641025641025641,0.310423825887743,0
"Haina","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,1984,24.7849757104057,0,0,0,27,2,0.0641025641025641,0.621848739495798,0
"Haina","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,1984,24.5778997843548,0,0,0,25,2,0.0641025641025641,0.525641025641026,0
"Haina","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,1984,22.050106611415,0,0,0,170,0,0.0641025641025641,0.416666666666667,0
"Haina","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,1984,21.3552337005377,0,0,0,169,2,0.0641025641025641,1,0
"Haina","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,1984,19.3126421844879,0,0,0,153,0,0.0641025641025641,0.314814814814815,0
"Haina","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,1984,18.4303145606387,0,0,0,152,0,0.0641025641025641,0,0
"Haina","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,1984,17.625238506364,0,0,0,138,0,0.0641025641025641,0.476190476190476,0
"Haina","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,1984,14.8456846831604,0,0,0,174,0,0.0641025641025641,1,0
"Haina","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,1984,14.246286656046,0,0,0,177,3,0.0641025641025641,0.740740740740741,0
"Haina","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,1984,13.7061846175771,0,0,0,179,0,0.0641025641025641,0.848484848484849,0
"Haina","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,1984,12.7500613492617,0,0,0,180,0,0.0641025641025641,0.897435897435897,0
"Haina","Visca","yes","yes",10,10,2013,"2014","SWM",0,1984,11.500479636222,0,0,0,316,6,0.0641025641025641,0.743589743589744,0
"Haina","Gabas","yes","yes",10,10,2013,"2014","SWM",0,1984,9.76388806466271,0,0,0,333,0,0.0641025641025641,0,0
"Haina","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",2,1984,1.32935692208799,1.08394033992369e-06,1.48157630236483e-07,2.9034116247956e-07,182,227,0.0641025641025641,0.159722222222222,0
"Haina","Haina","yes","yes",10,10,2013,"2014","SWM",0,1984,0,0,0,0,62,1273,0.0641025641025641,0.0641025641025641,0
"Haina","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,1984,0.800707367317091,0,0,0,23,43,0.0641025641025641,0.148005148005148,0
"Tamakin Dacot","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,25.829348683192,0,0,0,40,0,0.159722222222222,0.446859903381642,0
"Tamakin Dacot","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,25.3830246400065,0,0,0,38,0,0.159722222222222,0.310423825887743,0
"Tamakin Dacot","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,23.5988979639063,0,0,0,31,1,0.159722222222222,0.621848739495798,0
"Tamakin Dacot","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,23.3884325137891,0,0,0,29,0,0.159722222222222,0.525641025641026,0
"Tamakin Dacot","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,20.820481733943,0,0,0,9,0,0.159722222222222,0.416666666666667,0
"Tamakin Dacot","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,20.1183459764472,0,0,0,3,0,0.159722222222222,1,0
"Tamakin Dacot","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,18.0502649349819,0,0,0,163,0,0.159722222222222,0.314814814814815,0
"Tamakin Dacot","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,17.1629023372764,0,0,0,157,0,0.159722222222222,0,0
"Tamakin Dacot","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,16.3545910610978,0,0,0,154,0,0.159722222222222,0.476190476190476,0
"Tamakin Dacot","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,13.5438241042835,0,0,0,2,0,0.159722222222222,1,0
"Tamakin Dacot","San Agustin","yes","yes",10,10,2013,"2014","SWM",0,992,12.9431079071849,0,0,0,1,2,0.159722222222222,0.740740740740741,0
"Tamakin Dacot","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,12.3993174604494,0,0,0,175,0,0.159722222222222,0.848484848484849,0
"Tamakin Dacot","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,11.4429803725633,0,0,0,176,0,0.159722222222222,0.897435897435897,0
"Tamakin Dacot","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,10.1897266320616,0,0,0,178,1,0.159722222222222,0.743589743589744,0
"Tamakin Dacot","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,8.43842668542606,0,0,0,332,0,0.159722222222222,0,0
"Tamakin Dacot","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",418,992,9.49352979660034e-05,0.000226543531044051,6.192988943885e-05,0.000121362605916456,62,36728,0.159722222222222,0.159722222222222,0
"Tamakin Dacot","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,1.32935692208799,0,0,0,36,9161,0.159722222222222,0.0641025641025641,0
"Tamakin Dacot","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,2.00690512091702,0,0,0,33,0,0.159722222222222,0.148005148005148,0
"Gabas","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,18.5270048321881,0,0,0,95,2,0,0.446859903381642,0
"Gabas","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,18.0301766971931,0,0,0,93,0,0,0.310423825887743,0
"Gabas","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,16.1581187484931,0,0,0,87,1,0,0.621848739495798,0
"Gabas","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,15.9248209877409,0,0,0,85,27,0,0.525641025641026,0
"Gabas","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,13.0800106975381,0,0,0,73,12,0,0.416666666666667,0
"Gabas","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",2,992,12.3313979398098,2.16788067984738e-06,2.96315260472967e-07,5.8068232495912e-07,71,46,0,1,0
"Gabas","Hicgop South","yes","yes",10,10,2013,"2014","SWM",1,992,10.0841152266487,1.08394033992369e-06,1.48157630236483e-07,2.9034116247956e-07,63,289,0,0.314814814814815,0
"Gabas","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",1,992,9.17150421430282,1.08394033992369e-06,1.48157630236483e-07,2.9034116247956e-07,60,211,0,0,0
"Gabas","Elementary School","yes","yes",10,10,2013,"2014","SWM",6,992,8.35384165537914,6.50364203954214e-06,8.889457814189e-07,1.74204697487736e-06,64,253,0,0.476190476190476,0
"Gabas","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",16,992,5.29391347715393,1.7343045438779e-05,2.37052208378373e-06,4.64545859967296e-06,16,2818,0,1,0
"Gabas","San Agustin","yes","yes",10,10,2013,"2014","SWM",8,992,4.69383486209879,8.67152271938952e-06,1.18526104189187e-06,2.32272929983648e-06,24,1274,0,0.740740740740741,0
"Gabas","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",4,992,4.12137215375566,4.33576135969476e-06,5.92630520945933e-07,1.16136464991824e-06,17,237,0,0.848484848484849,0
"Gabas","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",1,992,3.19705081559734,1.08394033992369e-06,1.48157630236483e-07,2.9034116247956e-07,34,53,0,0.897435897435897,0
"Gabas","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,1.9629852193109,0,0,0,72,3809,0,0.743589743589744,0
"Gabas","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,0,0,0,0,62,5700,0,0,0
"Gabas","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,8.43842668542606,0,0,0,42,51,0,0.159722222222222,0
"Gabas","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,9.76388806466271,0,0,0,41,38,0,0.0641025641025641,0
"Gabas","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,10.3497099508259,0,0,0,37,2,0,0.148005148005148,0
"Visca","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,16.5775204258635,0,0,0,99,0,0.743589743589744,0.446859903381642,0
"Visca","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,16.078031642585,0,0,0,96,0,0.743589743589744,0.310423825887743,0
"Visca","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,14.2030383569093,0,0,0,91,0,0.743589743589744,0.621848739495798,0
"Visca","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,13.9687512766746,0,0,0,90,1,0.743589743589744,0.525641025641026,0
"Visca","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,11.1170499867974,0,0,0,74,3,0.743589743589744,0.416666666666667,0
"Visca","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,10.3684742357159,0,0,0,70,605,0.743589743589744,1,0
"Visca","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,8.12617156228781,0,0,0,58,220,0.743589743589744,0.314814814814815,0
"Visca","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,7.21408228716616,0,0,0,39,514,0.743589743589744,0,0
"Visca","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,6.39564840604425,0,0,0,57,386,0.743589743589744,0.476190476190476,0
"Visca","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,3.3797826959065,0,0,0,159,1816,0.743589743589744,1,0
"Visca","San Agustin","yes","yes",10,10,2013,"2014","SWM",1,992,2.77577160643729,1.08394033992369e-06,1.48157630236483e-07,2.9034116247956e-07,161,1125,0.743589743589744,0.740740740740741,0
"Visca","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,2.21665869501555,0,0,0,103,253,0.743589743589744,0.848484848484849,0
"Visca","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,1.26450294037349,0,0,0,158,256,0.743589743589744,0.897435897435897,0
"Visca","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,0,0,0,0,62,34,0.743589743589744,0.743589743589744,0
"Visca","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,1.9629852193109,0,0,0,259,6,0.743589743589744,0,0
"Visca","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,10.1897266320616,0,0,0,51,15,0.743589743589744,0.159722222222222,0
"Visca","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,11.500479636222,0,0,0,48,62,0.743589743589744,0.0641025641025641,0
"Visca","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,12.0358563168247,0,0,0,43,0,0.743589743589744,0.148005148005148,0
"Poroc Rose","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,15.4237354462504,0,0,0,108,0,0.897435897435897,0.446859903381642,0
"Poroc Rose","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,14.9177755744702,0,0,0,107,0,0.897435897435897,0.310423825887743,0
"Poroc Rose","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,13.0358421206636,0,0,0,105,3,0.897435897435897,0.621848739495798,0
"Poroc Rose","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,12.7986271025087,0,0,0,100,16,0.897435897435897,0.525641025641026,0
"Poroc Rose","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,9.9107454183565,0,0,0,80,124,0.897435897435897,0.416666666666667,0
"Poroc Rose","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,9.15713870255119,0,0,0,78,521,0.897435897435897,1,0
"Poroc Rose","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,6.89197129622291,0,0,0,67,314,0.897435897435897,0.314814814814815,0
"Poroc Rose","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,5.97906582562741,0,0,0,66,324,0.897435897435897,0,0
"Poroc Rose","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,5.1630036993143,0,0,0,69,236,0.897435897435897,0.476190476190476,0
"Poroc Rose","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",3,992,2.11528043332987,3.25182101977107e-06,4.4447289070945e-07,8.7102348743868e-07,160,1456,0.897435897435897,1,0
"Poroc Rose","San Agustin","yes","yes",10,10,2013,"2014","SWM",5,992,1.51127255483946,5.41970169961845e-06,7.40788151182416e-07,1.4517058123978e-06,162,701,0.897435897435897,0.740740740740741,0
"Poroc Rose","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",11,992,0.956338767353715,1.19233437391606e-05,1.62973393260132e-06,3.19375278727516e-06,173,295,0.897435897435897,0.848484848484849,0
"Poroc Rose","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,0.000134258785931453,0,0,0,62,360,0.897435897435897,0.897435897435897,0
"Poroc Rose","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,1.26450294037349,0,0,0,303,386,0.897435897435897,0.743589743589744,0
"Poroc Rose","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,3.19705081559734,0,0,0,277,0,0.897435897435897,0,0
"Poroc Rose","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,11.4429803725633,0,0,0,53,23,0.897435897435897,0.159722222222222,0
"Poroc Rose","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,12.7500613492617,0,0,0,49,31,0.897435897435897,0.0641025641025641,0
"Poroc Rose","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,13.2745735162831,0,0,0,44,3,0.897435897435897,0.148005148005148,0
"Poroc San Flower","Palanas","yes","yes",10,10,2013,"2014","SWM",0,992,14.623388790225,0,0,0,117,0,0.848484848484849,0.446859903381642,0
"Poroc San Flower","Wangag","yes","yes",10,10,2013,"2014","SWM",0,992,14.1110169804677,0,0,0,114,0,0.848484848484849,0.310423825887743,0
"Poroc San Flower","Magbangon","yes","yes",10,10,2013,"2014","SWM",0,992,12.2239561425182,0,0,0,112,0,0.848484848484849,0.621848739495798,0
"Poroc San Flower","Cabatoan","yes","yes",10,10,2013,"2014","SWM",0,992,11.9838137599975,0,0,0,110,0,0.848484848484849,0.525641025641026,0
"Poroc San Flower","Caridad Cemetery","yes","yes",10,10,2013,"2014","SWM",0,992,9.05786494633732,0,0,0,88,50,0.848484848484849,0.416666666666667,0
"Poroc San Flower","Caridad Proper","yes","yes",10,10,2013,"2014","SWM",0,992,8.29929043854204,0,0,0,84,266,0.848484848484849,1,0
"Poroc San Flower","Hicgop South","yes","yes",10,10,2013,"2014","SWM",0,992,6.00735397943935,0,0,0,75,199,0.848484848484849,0.314814814814815,0
"Poroc San Flower","Sitio Tugas","yes","yes",10,10,2013,"2014","SWM",0,992,5.09597019923732,0,0,0,77,425,0.848484848484849,0,0
"Poroc San Flower","Elementary School","yes","yes",10,10,2013,"2014","SWM",0,992,4.28736209804195,0,0,0,81,546,0.848484848484849,0.476190476190476,0
"Poroc San Flower","Sitio Lonas","yes","yes",10,10,2013,"2014","SWM",0,992,1.17254142021535,0,0,0,15,2617,0.848484848484849,1,0
"Poroc San Flower","San Agustin","yes","yes",10,10,2013,"2014","SWM",5,992,0.575632693433525,5.41970169961845e-06,7.40788151182416e-07,1.4517058123978e-06,61,2161,0.848484848484849,0.740740740740741,0
"Poroc San Flower","Poroc San Flower","yes","yes",10,10,2013,"2014","SWM",0,992,0,0,0,0,62,362,0.848484848484849,0.848484848484849,0
"Poroc San Flower","Poroc Rose","yes","yes",10,10,2013,"2014","SWM",0,992,0.956338767353715,0,0,0,56,281,0.848484848484849,0.897435897435897,0
"Poroc San Flower","Visca","yes","yes",10,10,2013,"2014","SWM",0,992,2.21665869501555,0,0,0,311,70,0.848484848484849,0.743589743589744,0
"Poroc San Flower","Gabas","yes","yes",10,10,2013,"2014","SWM",0,992,4.12137215375566,0,0,0,288,0,0.848484848484849,0,0
"Poroc San Flower","Tamakin Dacot","yes","yes",10,10,2013,"2014","SWM",0,992,12.3993174604494,0,0,0,54,3,0.848484848484849,0.159722222222222,0
"Poroc San Flower","Haina","yes","yes",10,10,2013,"2014","SWM",0,992,13.7061846175771,0,0,0,50,47,0.848484848484849,0.0641025641025641,0
"Poroc San Flower","Sitio Baybayon","yes","yes",10,10,2013,"2014","SWM",0,992,14.2288188911802,0,0,0,45,3,0.848484848484849,0.148005148005148,0
