"fish_indiv","size","color","sex","gen_id","sample_id","site","date","anem_obs_time","anem_obs","gps","dive_type","year","input","par_fish_indiv","offs_site","par_site","year_match","matched_offs"
"1919",5.8,"YR","J",1919,"APCL17_334","Wangag",2017-05-30,"11:05:44",1099,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1923",1,"YR","J",1923,"APCL17_350","Wangag",2017-05-30,"15:01:00",2150,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1924",4.4,"YR","J",1924,"APCL17_354","Sitio Baybayon",2017-06-02,"14:09:13",2178,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1937",1.4,"BW","J",1937,"APCL17_396","Sitio Baybayon",2017-06-03,"12:03:00",1569,4,"C",2017,"offspring",NA,NA,NA,NA,"N"
"1939",1.5,"YR","J",1939,"APCL17_398","Sitio Baybayon",2017-06-04,"10:25:00",2182,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1949",4.5,"W","J",1949,"APCL17_525","Visca",2017-06-08,"08:52:13",2256,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1953",5.9,"YR","J",1953,"APCL17_557","Wangag",2017-06-10,"10:39:53",2278,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1954",1.7,"YR","J",1954,"APCL17_559","Haina",2017-06-10,"13:32:32",2279,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2712",3.8,"YR","J",2712,"APCL17_560","Haina",2017-06-10,"13:32:32",2279,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2638",5.9,"YR","J",2638,"APCL17_319","Wangag",2017-05-30,"10:18:58",2125,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1926",2,"YR","J",1926,"APCL17_363","Sitio Baybayon",2017-06-02,"12:29:27",809,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1934",1.8,"YR","J",1934,"APCL17_388","Sitio Baybayon",2017-06-03,"11:23:30",1919,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1936",2.1,"B","J",1936,"APCL17_394","Sitio Baybayon",2017-06-03,"11:27:28",2179,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1941",0.9,"B","J",1941,"APCL17_403","Sitio Baybayon",2017-06-04,"10:43:57",1567,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1942",2.1,"YR","J",1942,"APCL17_405","Sitio Baybayon",2017-06-04,"11:02:32",1921,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1950",4.8,"YR","J",1950,"APCL17_528","Hicgop South",2017-06-08,"10:25:25",707,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1951",1.8,"YR","J",1951,"APCL17_538","Tamakin Dacot",2017-06-09,"10:06:13",2261,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1952",1.9,"BW","J",1952,"APCL17_546","Tamakin Dacot",2017-06-09,"12:23:18",2269,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2116",5.6,"YP","J",2116,"APCL18_013","Palanas",2018-03-04,"11:22:00",2356,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"2537",5.2,"YR","J",2537,"APCL18_036","Palanas",2018-03-05,"14:49:00",976,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"1753",5.9,"YP","J",1753,"APCL18_039","Palanas",2018-03-07,"10:39:00",2363,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"29",5.3,"YR","J",29,"APCL18_067","S.Magbangon",2018-03-08,"11:55:00",2370,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"30",5.8,"YR","J",30,"APCL18_069","Wangag",2018-03-08,"13:59:00",1446,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"31",5.5,"W","J",31,"APCL18_084","Wangag",2018-03-08,"15:32:00",2381,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"938",5.6,"YR","J",938,"APCL18_205","Sitio Baybayon",2018-03-12,"11:38:00",769,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"939",5.8,"YR","J",939,"APCL18_209","Sitio Baybayon",2018-03-12,"12:00:00",1579,4,"C",2018,"offspring",2441,"Sitio Baybayon","Visca",2018,"Y"
"940",5.6,"YR","J",940,"APCL18_185","Sitio Baybayon",2018-03-11,"15:30:00",2440,4,"C",2018,"offspring",1855,"Sitio Baybayon","Sitio Baybayon",2018,"Y"
"941",5.5,"W","J",941,"APCL18_294","Haina",2018-03-15,"13:38:00",2490,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"942",5.6,"YR","J",942,"APCL18_306","Haina",2018-03-15,"15:04:00",2494,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"943",5.4,"YR","J",943,"APCL18_330","Sitio Baybayon",2018-03-16,"11:50:00",848,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"944",4.9,"YR","J",944,"APCL18_343","Sitio Baybayon",2018-03-16,"14:35:00",2516,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"945",5.1,"YR","J",945,"APCL18_345","Sitio Baybayon",2018-03-16,"14:38:00",2517,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"946",3.9,"YR","J",946,"APCL18_360","Palanas",2018-03-17,"10:48:00",739,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"947",4.8,"YR","J",947,"APCL18_370","Palanas",2018-03-17,"15:04:00",929,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"948",5.4,"YR","J",948,"APCL18_372","Palanas",2018-03-17,"15:13:00",419,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"949",5.2,"YR","J",949,"APCL18_376","Sitio Baybayon",2018-03-18,"10:15:00",2152,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"899",5.4,"YR","J",899,"APCL18_399","Sitio Baybayon",2018-03-18,"13:53:00",2164,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"900",4.3,"YR","J",900,"APCL18_408","Sitio Baybayon",2018-03-18,"14:38:00",1937,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"901",4.6,"YR","J",901,"APCL18_410","Sitio Baybayon",2018-03-18,"14:55:00",472,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"902",5.9,"YR","J",902,"APCL18_411","Sitio Baybayon",2018-03-18,"14:58:00",2537,4,"C",2018,"offspring",2762,"Sitio Baybayon","Visca",2018,"Y"
"903",5.7,"W","J",903,"APCL18_417","Sitio Baybayon",2018-03-19,"10:01:00",1217,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"904",5.4,"YR","J",904,"APCL18_450","Sitio Baybayon",2018-03-19,"12:13:00",2559,4,"C",2018,"offspring",2575,"Sitio Baybayon","Tamakin Dacot",2018,"Y"
"905",5.3,"YR","J",905,"APCL18_456","Sitio Baybayon",2018-03-19,"14:00:00",2562,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"906",4.4,"W","J",906,"APCL18_463","Sitio Baybayon",2018-03-19,"14:24:00",2568,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"908",3.7,"W","J",908,"APCL18_480","Wangag",2018-03-21,"10:15:00",1028,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"910",3.8,"YR","J",910,"APCL18_486","Wangag",2018-03-21,"10:54:00",223,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"972",4.5,"YP","J",972,"APCL18_489","Wangag",2018-03-21,"11:21:00",2578,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"911",5.8,"YR","J",911,"APCL18_491","Wangag",2018-03-21,"11:35:00",1487,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"912",5.9,"YR","J",912,"APCL18_493","Wangag",2018-03-21,"11:52:00",2582,6,"C",2018,"offspring",NA,NA,NA,NA,"N"
"914",5.4,"YR","J",914,"APCL18_495","Wangag",2018-03-21,"12:14:00",2130,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"920",5.3,"W","J",920,"APCL18_530","Tamakin Dacot",2018-03-23,"13:50:00",2598,5,"C",2018,"offspring",NA,NA,NA,NA,"N"
"924",4.6,NA,NA,924,"APCL18_535","S.Magbangon",2018-03-24,"11:04:00",2600,6,"C",2018,"offspring",NA,NA,NA,NA,"N"
"930",5.2,"YR","J",930,"APCL18_545","S.Magbangon",2018-03-24,"12:35:00",2606,6,"C",2018,"offspring",NA,NA,NA,NA,"N"
"932",5.9,"YR","J",932,"APCL18_548","S.Magbangon",2018-03-24,"12:50:00",945,6,"C",2018,"offspring",NA,NA,NA,NA,"N"
"936",5,"YR","J",936,"APCL18_558","Hicgop South",2018-03-25,"10:45:00",2100,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"951",4.7,"YR","J",951,"APCL18_583","Elementary School",2018-03-26,"11:05:00",1303,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"952",4.5,"BW","J",952,"APCL18_598","Haina",2018-03-30,"09:35:00",2621,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"953",5.3,"W","J",953,"APCL18_600","Haina",2018-03-30,"09:42:00",2622,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"954",4.2,"YR","J",954,"APCL18_601","Haina",2018-03-30,"10:01:00",2248,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"956",4.6,"YR","J",956,"APCL18_611","Tamakin Dacot",2018-03-30,"13:11:00",1553,4,"C",2018,"offspring",NA,NA,NA,NA,"N"
"957",4.5,"YR","J",957,"APCL18_619","Palanas",2018-03-31,"09:59:00",1021,4,"R",2018,"offspring",NA,NA,NA,NA,"N"
"958",5.7,"YR","J",958,"APCL18_625","Palanas",2018-03-31,"11:49:00",1622,4,"R",2018,"offspring",NA,NA,NA,NA,"N"
"959",5.9,"YR","J",959,"APCL18_720","Sitio Baybayon",2018-04-09,"13:17:00",2175,4,"R",2018,"offspring",NA,NA,NA,NA,"N"
