time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
annual,2013,-0.470629268750707,0.631607170943002,4.20967263353677,2.32,10.38,-550308.694026006,796
annual,2014,0.291471393959139,0.526267270143393,3.64804828200002,1.78,9.16,-525082.066301025,796
interannual,2012-4,-0.103136940006084,0.576081556317201,3.89962310682929,2.03,9.71,-1680661.12801301,796
season,NEM,-0.223771781178743,0.607101795193637,3.70885252456731,2,9.19,-1564854.21384629,796
season,SWM,0.597121653422106,0.417130723598162,7.85606698534641,3.16,19.95,-91373.3135084392,796
annual,2012,-2.16284235490049,5,4.20156195487415,4.01,7.86,-147850.580361937,797
annual,2013,-0.479611697367912,0.633079773109501,4.21865432949862,2.33,10.4,-547922.655253006,797
annual,2014,0.27688297973946,0.52831208009817,3.64660516317639,1.78,9.16,-528072.188114136,797
interannual,2012-4,-0.115848951912613,0.577967606349856,3.90614040374984,2.04,9.73,-1681609.22231362,797
season,NEM,-0.238989375043152,0.609640678416972,3.71701705535726,2.01,9.2,-1565984.60949554,797
season,SWM,0.616459337231407,0.415563426992795,7.86536264344667,3.15,19.97,-91259.2914172482,797
annual,2012,-2.1635857232975,5,4.20468642442155,4.01,7.87,-146942.711002977,798
annual,2013,-0.475183112542016,0.632184192527058,4.21752897704849,2.33,10.4,-547904.303164371,798
annual,2014,0.275102910106819,0.528721835679693,3.64221263064325,1.78,9.15,-530005.061384172,798
interannual,2012-4,-0.113859841895688,0.577599276561542,3.90676639715746,2.04,9.73,-1681918.49990366,798
season,NEM,-0.234059081079957,0.608758215502294,3.71545345847099,2,9.2,-1567121.01509864,798
season,SWM,0.568867780159657,0.418728088519311,7.91546421136077,3.2,20.1,-90057.0991494546,798
annual,2012,-2.15644433221194,4.82536094695517,4.18010221385114,3.97,7.84,-148296.131854838,799
annual,2013,-0.437294281170486,0.62518174725069,4.19721148897274,2.3,10.36,-548171.245181987,799
annual,2014,0.283024867378802,0.527737676666538,3.63951109935909,1.78,9.14,-528646.29950589,799
interannual,2012-4,-0.0922775378810056,0.574304226959206,3.89817758059019,2.02,9.71,-1682200.58904271,799
season,NEM,-0.213185575225901,0.605219501609482,3.70571719463381,1.99,9.18,-1566259.5772228,799
season,SWM,0.621162868949933,0.414843250178561,7.90311929325416,3.16,20.07,-91422.1626902728,799
annual,2012,-2.16078885719282,4.94943242170432,4.19439249292826,4,7.86,-149257.286818358,800
annual,2013,-0.450209302898299,0.627409608290595,4.20685935859303,2.31,10.38,-548023.264107392,800
annual,2014,0.27638157013958,0.528561237544566,3.641814642453,1.78,9.15,-527219.535795764,800
interannual,2012-4,-0.104453804226672,0.576404697796115,3.89735642280939,2.03,9.71,-1682624.86867819,800
season,NEM,-0.225001918639036,0.607497274280112,3.70586160247067,2,9.18,-1566724.09936488,800
season,SWM,0.572103567580736,0.419191170877243,7.84292102264561,3.17,19.91,-91291.6919606172,800
annual,2012,-2.16356031538093,4.96427976704701,4.20559810859415,4.01,7.88,-149236.290508909,801
annual,2013,-0.473219464382927,0.632285175937675,4.2072774035487,2.32,10.37,-547894.85271035,801
annual,2014,0.283386737376865,0.527537492145763,3.64352641326035,1.78,9.15,-528102.267864902,801
interannual,2012-4,-0.109698233232053,0.577214062497403,3.89931137397891,2.03,9.71,-1682037.00155001,801
season,NEM,-0.230835677104728,0.608437212680047,3.70959159456441,2,9.19,-1565960.76681472,801
season,SWM,0.5941543276485,0.417811454744644,7.8099555177441,3.15,19.83,-91748.0063152982,801
annual,2012,-2.16416254270446,4.98657731474294,4.20749080132244,4.01,7.88,-147702.022797579,802
annual,2013,-0.454028015819573,0.628854090315429,4.19419166360244,2.31,10.35,-549238.946941031,802
annual,2014,0.296076285863203,0.526076839403507,3.63638559694551,1.77,9.13,-528212.269519292,802
interannual,2012-4,-0.0972157656910522,0.575120984685328,3.89859934964696,2.03,9.71,-1682538.36186855,802
season,NEM,-0.216360909839789,0.605819599576611,3.70594583093764,1.99,9.18,-1567662.42378291,802
season,SWM,0.567599682339023,0.418761372737355,7.92210307321743,3.2,20.11,-90180.9417220208,802
annual,2012,-2.15644239683613,4.85020880182786,4.17927257347169,3.98,7.84,-147890.989149673,803
annual,2013,-0.449698499340481,0.627588730643713,4.20113998400237,2.31,10.37,-549243.494930269,803
annual,2014,0.28710115837928,0.527020684774915,3.64379181898033,1.78,9.15,-529231.564229049,803
interannual,2012-4,-0.0996478144849068,0.575541481024621,3.89841241649817,2.03,9.71,-1683135.5551372,803
season,NEM,-0.220408595344073,0.606465324738643,3.70856296020354,2,9.19,-1567591.93823774,803
season,SWM,0.586509056400877,0.418568021683715,7.7931485917218,3.15,19.79,-91381.8337893687,803
annual,2012,-2.1590196232586,4.87440113041465,4.18927616680819,3.99,7.85,-148445.429574156,804
annual,2013,-0.466673498354527,0.630435012150066,4.21610328169967,2.32,10.4,-549100.717530341,804
annual,2014,0.29896221550015,0.525266202246545,3.64767490266563,1.78,9.16,-526825.779979145,804
interannual,2012-4,-0.10784007386924,0.576614802115288,3.90575819339767,2.03,9.73,-1682956.07660468,804
season,NEM,-0.228735462034662,0.607791053978973,3.71410742556796,2,9.2,-1567452.13724977,804
season,SWM,0.563176989946634,0.419915991829648,7.83988138068484,3.17,19.9,-90998.5648886215,804
annual,2012,-2.16508042943933,5,4.21097589432828,4.01,7.88,-149363.301131889,805
annual,2013,-0.465304531260712,0.630030261863874,4.21833851935116,2.32,10.4,-548143.749668324,805
annual,2014,0.281030170088208,0.527587256928755,3.65079289243576,1.78,9.17,-527435.806997706,805
interannual,2012-4,-0.107745923791762,0.576665329575308,3.90423343924284,2.03,9.72,-1682325.41441072,805
season,NEM,-0.229735360491755,0.608034204906206,3.71318174402188,2,9.2,-1566950.50021591,805
season,SWM,0.602190521423114,0.416304386116978,7.90118558928355,3.17,20.06,-90793.7968885944,805
annual,2012,-2.16306079142672,4.90333129422401,4.20532825934636,4,7.88,-148559.935375193,806
annual,2013,-0.443840127728814,0.626043230161709,4.20741608349379,2.31,10.38,-548370.034229104,806
annual,2014,0.296391017587627,0.525624992717729,3.64737982687733,1.78,9.16,-526803.988379257,806
interannual,2012-4,-0.100320866796572,0.575346918489465,3.90551390158879,2.03,9.73,-1679475.59352075,806
season,NEM,-0.220836620339477,0.60632033011938,3.71293280551103,2,9.2,-1563941.41005178,806
season,SWM,0.57619647658324,0.418588119271598,7.87188717797976,3.18,19.99,-91054.3203801722,806
annual,2012,-2.15836966173642,4.85167993871767,4.18728685142171,3.98,7.85,-148885.324094981,807
annual,2013,-0.45703338056898,0.629049555949372,4.20293967179277,2.31,10.37,-547568.441103821,807
annual,2014,0.278356768962241,0.527927462869603,3.65147167088349,1.79,9.17,-528088.371243144,807
interannual,2012-4,-0.106726014680112,0.576591411845855,3.90194464726239,2.03,9.72,-1681195.06074889,807
season,NEM,-0.231757628931682,0.608431049122761,3.71313055648789,2,9.19,-1566067.9814836,807
season,SWM,0.655810988103961,0.412155438657731,7.91210144633777,3.15,20.09,-90747.8163891452,807
annual,2012,-2.16526589315614,5,4.21175694999554,4.02,7.88,-148663.534077884,808
annual,2013,-0.463308756051366,0.630169592782328,4.20717543522381,2.32,10.38,-551531.938435073,808
annual,2014,0.277197128160598,0.528280885926633,3.64628922687289,1.78,9.16,-527751.683069775,808
interannual,2012-4,-0.107472959991241,0.576692986331021,3.90253497487307,2.03,9.72,-1683012.90255327,808
season,NEM,-0.228952120155302,0.608099524793307,3.7090304978941,2,9.19,-1567944.7655947,808
season,SWM,0.599616900890614,0.41535547995411,8.02087765350213,3.22,20.37,-89889.5782566222,808
annual,2012,-2.16030613462911,5,4.19091936994735,4,7.84,-147396.26159331,809
annual,2013,-0.458670452566702,0.629379045923217,4.20329638367767,2.32,10.37,-548268.065381439,809
annual,2014,0.294947991977172,0.525886724601094,3.64559740356764,1.78,9.16,-528054.068106743,809
interannual,2012-4,-0.101646656415574,0.575816248722689,3.89989707820943,2.03,9.72,-1682427.17797866,809
season,NEM,-0.22147534852312,0.606602541099678,3.70989006964369,2,9.19,-1566802.64843207,809
season,SWM,0.59918740038125,0.417232571260259,7.82945870187455,3.15,19.88,-91422.3566958581,809
annual,2012,-2.16477034550461,5,4.20967034078002,4.01,7.88,-148111.474050909,810
annual,2013,-0.439853190720415,0.626303083263945,4.18548496774375,2.3,10.33,-550613.860328747,810
annual,2014,0.28174802707077,0.527721363435574,3.64459589235937,1.78,9.15,-528299.730177457,810
interannual,2012-4,-0.102155147176131,0.576003431648586,3.89758627756809,2.03,9.71,-1682016.82045983,810
season,NEM,-0.223974630338114,0.607176392791325,3.70817899801975,2,9.18,-1566680.12527535,810
season,SWM,0.612083243532061,0.416010171817481,7.85363464582572,3.15,19.94,-91021.8582488864,810
annual,2012,-2.15957258331944,4.92173622191499,4.19012125684582,3.99,7.85,-149376.375517622,811
annual,2013,-0.456268011237721,0.629175994678579,4.19722228996927,2.31,10.35,-549149.635565187,811
annual,2014,0.28542040684549,0.527007704416381,3.65026891638966,1.78,9.17,-526409.947213453,811
interannual,2012-4,-0.103633775516543,0.576393774146334,3.89441151912501,2.03,9.7,-1681832.4519822,811
season,NEM,-0.226474225366696,0.607891667327675,3.70380291672759,2,9.17,-1566011.61929032,811
season,SWM,0.619728708239465,0.415112920838822,7.88634318886838,3.16,20.02,-91137.4840877722,811
annual,2012,-2.16450327641444,5,4.20854621806806,4.01,7.88,-147862.920061815,812
annual,2013,-0.45469036487534,0.628203620933159,4.20988665538172,2.32,10.39,-546917.499126191,812
annual,2014,0.287391535129347,0.526800459799823,3.64862769060817,1.78,9.16,-525483.813106083,812
interannual,2012-4,-0.0991487759732015,0.575186043112564,3.90464301063503,2.03,9.73,-1676265.39547221,812
season,NEM,-0.220083715316779,0.606230334208345,3.71186579737211,2,9.2,-1560634.89264095,812
season,SWM,0.579151310738077,0.418391559821155,7.86863318286127,3.18,19.98,-91182.7690536724,812
annual,2012,-2.16096642591603,5,4.19368751128076,4,7.85,-147744.53453895,813
annual,2013,-0.46221713697796,0.629963430936438,4.20665498431462,2.32,10.37,-548813.289160482,813
annual,2014,0.276886533960643,0.527953977847798,3.65613586697211,1.79,9.18,-529477.575609453,813
interannual,2012-4,-0.108337654536448,0.576664974194082,3.90655251858431,2.03,9.73,-1682015.37355745,813
season,NEM,-0.229442543713849,0.607922107803808,3.71423240698382,2,9.2,-1567198.94917085,813
season,SWM,0.607243673351088,0.415004374133473,7.99686444010357,3.2,20.3,-89947.7252534117,813
annual,2012,-2.15856850013007,4.82475246299506,4.18901132589029,3.98,7.86,-149203.609127321,814
annual,2013,-0.449862523921535,0.627183601184679,4.20991526080032,2.31,10.39,-548315.710086716,814
annual,2014,0.286406318097206,0.527010121623827,3.6466071708567,1.78,9.16,-524790.408283526,814
interannual,2012-4,-0.0950796178826912,0.574659183720047,3.90091067062505,2.03,9.72,-1676448.31322601,814
season,NEM,-0.219884183980521,0.606294312570899,3.70989730198902,2,9.19,-1560961.53793601,814
season,SWM,0.686411880093708,0.409105686973448,7.99717951250754,3.16,20.31,-90959.8085944934,814
annual,2012,-2.16387489977591,5,4.20590249665587,4.01,7.87,-147995.858115102,815
annual,2013,-0.459939795756994,0.62875867169905,4.22096027866687,2.32,10.41,-548097.729134981,815
annual,2014,0.292034702739113,0.526191903666624,3.64801810054553,1.78,9.16,-526159.770324699,815
interannual,2012-4,-0.0954300523701618,0.574600117464051,3.903641712585,2.03,9.73,-1677907.8311355,815
season,NEM,-0.218930567097547,0.605956040560913,3.71285572569492,2,9.2,-1562964.08600144,815
season,SWM,0.648994764938281,0.412395387157819,7.94062527487702,3.16,20.16,-90605.361070738,815
annual,2012,-2.16553941632847,5,4.21290912068308,4.02,7.89,-148296.834246884,816
annual,2013,-0.454147079549828,0.628042222508445,4.21081455282051,2.32,10.39,-546743.881491037,816
annual,2014,0.291158299305229,0.526653417861807,3.63883913528924,1.78,9.14,-528165.238364597,816
interannual,2012-4,-0.102165276616519,0.575744470486017,3.90356910872106,2.03,9.72,-1681466.89145801,816
season,NEM,-0.22210035815612,0.606627333480349,3.71173417901176,2,9.19,-1565495.27211594,816
season,SWM,0.564730763119526,0.419947676501851,7.82452992934692,3.17,19.87,-91602.331157651,816
annual,2012,-2.16509342116636,5,4.211030602533,4.01,7.88,-148042.785772588,817
annual,2013,-0.484317039464752,0.634732038883317,4.20629514680142,2.33,10.36,-552330.838786888,817
annual,2014,0.26856147143221,0.529511746819395,3.64513691820268,1.79,9.15,-527251.302113198,817
interannual,2012-4,-0.116804632399794,0.578337688886501,3.90145406459563,2.03,9.71,-1682456.34851522,817
season,NEM,-0.238072846517203,0.609852078063656,3.70961127871879,2,9.18,-1568358.59456079,817
season,SWM,0.583987696188672,0.416588140053905,8.01650626043691,3.22,20.35,-88898.2424148543,817
annual,2012,-2.16382927998328,5,4.20571062863263,4.01,7.87,-148228.914451717,818
annual,2013,-0.436034436722834,0.624574788622255,4.20414155049362,2.3,10.38,-548072.201154345,818
annual,2014,0.271435107283045,0.529488654109388,3.63528591590447,1.78,9.13,-530921.219139293,818
interannual,2012-4,-0.10260109645247,0.576056968698179,3.89809750260533,2.03,9.71,-1684499.9323046,818
season,NEM,-0.222404776697607,0.606905269405108,3.70754141616557,2,9.18,-1568652.95488718,818
season,SWM,0.580593376608554,0.418754483300489,7.82052814575878,3.16,19.86,-91476.7446108749,818
annual,2012,-2.1601675720978,4.87138224925784,4.19418450107832,3.99,7.86,-148256.886163042,819
annual,2013,-0.444256251820123,0.626646765808063,4.19707845680494,2.31,10.36,-550006.217768615,819
annual,2014,0.270752143677255,0.529445931801511,3.63889696727893,1.78,9.14,-528655.699273968,819
interannual,2012-4,-0.109243880662552,0.577101916054895,3.90009850059795,2.03,9.71,-1684694.98959146,819
season,NEM,-0.229087487661606,0.6081606556785,3.70836885029018,2,9.18,-1568806.76487297,819
season,SWM,0.57484145304868,0.418535271488453,7.88794579661588,3.18,20.03,-91125.3997258246,819
annual,2012,-2.16107488014565,5,4.19414235909367,4,7.85,-147848.961954016,820
annual,2013,-0.476910572818001,0.633181991749499,4.20528052581784,2.32,10.36,-551005.34108775,820
annual,2014,0.285882867299855,0.527260978036894,3.64181097889179,1.78,9.15,-526409.01148137,820
interannual,2012-4,-0.105962320053313,0.576650275851903,3.89762008369262,2.03,9.71,-1683269.17273096,820
season,NEM,-0.226559518763194,0.607702872074678,3.70771498428556,2,9.18,-1567366.41484599,820
season,SWM,0.60207446178541,0.417003784979366,7.83020177273464,3.15,19.88,-91552.6909123341,820
annual,2012,-2.16482491635621,4.99029374906904,4.210173280888,4.01,7.88,-149142.26688416,821
annual,2013,-0.458243355806371,0.629247943624427,4.204096226723,2.32,10.37,-549528.90292032,821
annual,2014,0.288562714627805,0.526942646048187,3.64055438946523,1.78,9.14,-527581.151219588,821
interannual,2012-4,-0.106653699356186,0.576712555038327,3.89889175632206,2.03,9.71,-1681578.76240212,821
season,NEM,-0.227881612710779,0.607909348344403,3.70868236366119,2,9.18,-1565301.98583377,821
season,SWM,0.591897279594369,0.417795760678443,7.8291967084054,3.16,19.88,-91870.8940661626,821
annual,2012,-2.16321900592671,4.93412047356483,4.20505380681909,4.01,7.88,-148190.080469281,822
annual,2013,-0.446165219204535,0.626662585306886,4.20478158835178,2.31,10.38,-549452.782572275,822
annual,2014,0.288305572092409,0.526516180930188,3.65291846952423,1.78,9.18,-528410.925223274,822
interannual,2012-4,-0.0882323213797742,0.573490649522344,3.90123147756186,2.02,9.72,-1680828.92403087,822
season,NEM,-0.210144699556464,0.604476322030103,3.70877904983018,1.99,9.19,-1566140.18079809,822
season,SWM,0.62995489835935,0.413710200363493,7.95246000697875,3.18,20.19,-90204.4794099563,822
annual,2012,-2.15522553566155,4.76437438255202,4.17711888291561,3.97,7.84,-148628.195085356,823
annual,2013,-0.462475238866203,0.630036805608983,4.20629122883402,2.32,10.37,-549128.040168006,823
annual,2014,0.2896468787147,0.526640153581936,3.64469842465098,1.78,9.16,-528351.467740072,823
interannual,2012-4,-0.101966661977985,0.575799210087252,3.90153650301113,2.03,9.72,-1682253.86018117,823
season,NEM,-0.224786956440115,0.607226357864766,3.71023716183712,2,9.19,-1567102.14081956,823
season,SWM,0.640174930013847,0.412708456018237,7.97746399682189,3.18,20.26,-90466.1581183006,823
annual,2012,-2.16060549959721,4.90789931673029,4.19487457179539,3.99,7.86,-148733.953027431,824
annual,2013,-0.469855763557401,0.631683294537584,4.20492407119702,2.32,10.37,-548067.606029015,824
annual,2014,0.281828080740016,0.527413204600779,3.65253200098773,1.79,9.17,-528006.071016271,824
interannual,2012-4,-0.112265953145434,0.577406165839533,3.90494768106102,2.03,9.73,-1681177.46201841,824
season,NEM,-0.234288533105542,0.608755366980947,3.71636027012248,2,9.2,-1565551.77330463,824
season,SWM,0.601024874186829,0.417322200692025,7.80596958099036,3.14,19.82,-91510.5249767296,824
annual,2012,-2.16444655541905,5,4.20830751190733,4.01,7.88,-148055.716638435,825
annual,2013,-0.467052549013928,0.63122079365476,4.20221773861054,2.32,10.36,-552313.57893799,825
annual,2014,0.2775456406695,0.528222141938764,3.64658098271979,1.78,9.16,-525384.034477589,825
interannual,2012-4,-0.100560892314764,0.575714215541375,3.89800559102028,2.03,9.71,-1682911.91581305,825
season,NEM,-0.22083753581793,0.606594028571047,3.70768763498387,2,9.18,-1568155.82375832,825
season,SWM,0.610188616163772,0.415865667635393,7.88346514967224,3.16,20.02,-90378.9029372439,825
annual,2012,-2.15489241923303,4.78657361189725,4.17494466886611,3.97,7.84,-148567.688214123,826
annual,2013,-0.468694692642165,0.631324316236212,4.20708863793198,2.32,10.37,-547884.393391662,826
annual,2014,0.285142917554166,0.527461963401223,3.63914491981121,1.78,9.14,-530458.629398182,826
interannual,2012-4,-0.103356281026024,0.576305811869492,3.895342393455,2.03,9.7,-1683650.40877402,826
season,NEM,-0.221855729519769,0.606893876378113,3.70572416194233,1.99,9.18,-1567634.50834316,826
season,SWM,0.56954967819873,0.420201441282841,7.76163967634062,3.14,19.71,-91830.5411299482,826
annual,2012,-2.16352199567617,5,4.20441847829517,4.01,7.87,-148113.60307712,827
annual,2013,-0.47108314137895,0.631601756333018,4.21169013022811,2.32,10.38,-549952.867395647,827
annual,2014,0.298574407130565,0.525509950618306,3.64251923557459,1.78,9.15,-529192.095595077,827
interannual,2012-4,-0.0963863754407378,0.574964487587371,3.89896877613046,2.03,9.71,-1683676.09461201,827
season,NEM,-0.216535813719634,0.605877342724935,3.70548524418455,1.99,9.18,-1569271.15247606,827
season,SWM,0.586396576298865,0.416601830502554,7.99578744200848,3.21,20.3,-89423.0312270664,827
annual,2012,-2.16413481760223,5,4.20699582777247,4.01,7.87,-149163.540615348,828
annual,2013,-0.443941620240589,0.626537652998794,4.1979382265334,2.31,10.36,-550290.679762815,828
annual,2014,0.279966527598023,0.528088546478764,3.64131220577983,1.78,9.14,-526934.305992955,828
interannual,2012-4,-0.0984122670535151,0.575413208875893,3.89654355447469,2.03,9.71,-1684398.99347043,828
season,NEM,-0.220785369464991,0.606711789242102,3.70524021802077,1.99,9.18,-1569087.41300551,828
season,SWM,0.620029484352905,0.414855022750983,7.91085146747735,3.17,20.09,-90699.5138356421,828
annual,2012,-2.15913517329737,4.8269061405304,4.19131348644064,3.99,7.86,-148090.190911206,829
annual,2013,-0.448138718444012,0.627386382765954,4.19862043310029,2.31,10.36,-548621.800689006,829
annual,2014,0.274202230706507,0.528476818619,3.65200549911735,1.79,9.17,-528187.98988487,829
interannual,2012-4,-0.100180094317878,0.575555385650117,3.9001684643799,2.03,9.72,-1681183.66665836,829
season,NEM,-0.222797642983003,0.606844486896378,3.7101616207798,2,9.19,-1565332.61616512,829
season,SWM,0.612590030604829,0.416202024858046,7.82993519879659,3.14,19.88,-91624.0762755796,829
annual,2012,-2.16287188255802,5,4.20168601898829,4.01,7.86,-148098.934774875,830
annual,2013,-0.479381792532712,0.633078261441467,4.21771412757858,2.33,10.4,-547675.750743591,830
annual,2014,0.293870747154106,0.526209895986579,3.64084379803012,1.78,9.15,-526252.358695351,830
interannual,2012-4,-0.10050072291955,0.575534633322627,3.90189626214495,2.03,9.72,-1678728.34542911,830
season,NEM,-0.221035916704654,0.606443059308861,3.71131721957646,2,9.19,-1563773.87705987,830
season,SWM,0.621834673931685,0.414763506001023,7.90613684195025,3.16,20.07,-90647.3306218995,830
annual,2012,-2.15563813854382,4.8224512547371,4.17683115501345,3.97,7.84,-148858.267211671,831
annual,2013,-0.470299767264348,0.631949306043324,4.2015774936098,2.32,10.36,-549426.747778072,831
annual,2014,0.282730002895519,0.52737068493697,3.65037583378445,1.78,9.17,-526171.669004554,831
interannual,2012-4,-0.103195541144858,0.576103361683578,3.89935178848411,2.03,9.71,-1682522.11168422,831
season,NEM,-0.224175361528626,0.607148132954622,3.7094636016366,2,9.19,-1566846.97392869,831
season,SWM,0.603138182712792,0.416867525725255,7.8357957401368,3.15,19.9,-91382.8677445358,831
annual,2012,-2.16277457353223,5,4.20127717690745,4.01,7.86,-146746.726360928,832
annual,2013,-0.473226315670729,0.631924271672295,4.21438323844802,2.33,10.39,-549602.192685733,832
annual,2014,0.267810457676748,0.529522266680371,3.6475972241772,1.79,9.16,-529034.069289102,832
interannual,2012-4,-0.117587326105782,0.578239767322011,3.90673575235906,2.04,9.73,-1684303.88537361,832
season,NEM,-0.237647364629559,0.609461459428934,3.71542838399472,2.01,9.2,-1569212.70966837,832
season,SWM,0.596041635838503,0.416163407372329,7.96461592449427,3.2,20.22,-90244.4774583202,832
annual,2012,-2.15998102144722,4.92955134706508,4.19159699686345,3.99,7.85,-148687.893893221,833
annual,2013,-0.461774743587557,0.629974683933818,4.20457217313826,2.32,10.37,-550540.333974213,833
annual,2014,0.262847311505886,0.530537663625874,3.63891739780699,1.79,9.13,-532149.84013511,833
interannual,2012-4,-0.114531326417349,0.57823888499114,3.89483500732305,2.03,9.7,-1685542.96249065,833
season,NEM,-0.236369588981363,0.609768336206862,3.70487935935143,2,9.17,-1569369.82330888,833
season,SWM,0.577961034365952,0.418819767066886,7.83453692431318,3.16,19.89,-91414.2176026373,833
annual,2012,-2.16138956558732,4.88915274569518,4.19874863821678,4,7.87,-149157.612737399,834
annual,2013,-0.463284979504206,0.629991776497709,4.21058885056347,2.32,10.38,-549422.720579826,834
annual,2014,0.273802658419731,0.528985204690551,3.63997138102831,1.78,9.14,-528388.378580388,834
interannual,2012-4,-0.116234350164411,0.578088775912754,3.9048870167083,2.04,9.72,-1682306.45804098,834
season,NEM,-0.236604538143174,0.609349361714454,3.71368078454351,2,9.19,-1565889.48409167,834
season,SWM,0.557429954233498,0.420412223955301,7.83512261421587,3.18,19.89,-91815.7897121628,834
annual,2012,-2.15747602270651,4.82050198423167,4.18458038950078,3.98,7.85,-148787.052820025,835
annual,2013,-0.458229901536727,0.629077462427715,4.20741808646845,2.32,10.38,-548803.109892173,835
annual,2014,0.279788653747534,0.528020451104937,3.64377118976033,1.78,9.15,-527624.971614766,835
interannual,2012-4,-0.103375659524567,0.576022407396651,3.90191081817345,2.03,9.72,-1681936.41945237,835
season,NEM,-0.22623021436218,0.607434294106598,3.71161922879954,2,9.19,-1566856.96582867,835
season,SWM,0.616123808968681,0.415429180086734,7.88191267661433,3.16,20.01,-90699.2463914747,835
annual,2012,-2.15516949926185,4.79697871053965,4.17574082070726,3.97,7.84,-150446.217369949,836
annual,2013,-0.465720597206206,0.630694192693696,4.2069756067963,2.32,10.37,-549562.6977823,836
annual,2014,0.292256516347521,0.526505256497769,3.63880681874937,1.78,9.14,-527143.870473501,836
interannual,2012-4,-0.102150545219636,0.576077422671478,3.89587310511907,2.03,9.7,-1682320.39690684,836
season,NEM,-0.222750465915673,0.60712437252988,3.70463540634109,1.99,9.18,-1567465.18008495,836
season,SWM,0.618271796119045,0.414631766116839,7.94818601542165,3.18,20.18,-90146.7495251864,836
annual,2012,-2.15759769890912,4.86938008339108,4.18348382304594,3.98,7.84,-149675.078601725,837
annual,2013,-0.479612725410528,0.633306074597926,4.21423442516017,2.33,10.39,-549223.177838412,837
annual,2014,0.287867265288912,0.526919964436153,3.64369366938919,1.78,9.15,-526646.147746853,837
interannual,2012-4,-0.10698223292997,0.576708716659041,3.90026064955213,2.03,9.71,-1682981.66624107,837
season,NEM,-0.229825826338761,0.608178170241518,3.71077433966479,2,9.19,-1568188.7767318,837
season,SWM,0.650729021121993,0.412195187483488,7.94817268789539,3.16,20.18,-90248.6962920348,837
annual,2012,-2.16165656692123,4.90774793005266,4.19929065345209,4,7.87,-149105.909652898,838
annual,2013,-0.474612210330138,0.632228703214827,4.21424861112054,2.33,10.39,-548398.463770497,838
annual,2014,0.291350313470342,0.526491864292921,3.64246458219825,1.78,9.15,-527133.465704163,838
interannual,2012-4,-0.103627611191406,0.576149759592137,3.8999732710271,2.03,9.71,-1682319.78486781,838
season,NEM,-0.227085278011645,0.607710584604146,3.70951775443154,2,9.19,-1567453.70136192,838
season,SWM,0.654367793379895,0.411627610392883,7.97993804064685,3.17,20.26,-90216.0797183442,838
annual,2012,-2.16167481533292,5,4.1966593276088,4,7.85,-147971.916171718,839
annual,2013,-0.459011656227759,0.629115368888099,4.20995632773242,2.32,10.38,-549048.845112367,839
annual,2014,0.270107664436056,0.529112659511716,3.65006338336023,1.79,9.16,-527779.482740013,839
interannual,2012-4,-0.105005563231482,0.576319830769407,3.9014509976355,2.03,9.72,-1681649.22356597,839
season,NEM,-0.225714351140641,0.607439857249774,3.70959880391501,2,9.19,-1566404.60519194,839
season,SWM,0.571274619926431,0.418901160045513,7.87881919341797,3.18,20,-90614.4721574893,839
annual,2012,-2.16379255243243,4.93039755848628,4.20757835119137,4.01,7.88,-148232.747577563,840
annual,2013,-0.461157335971818,0.630125088257179,4.19901074424693,2.31,10.36,-548365.251802667,840
annual,2014,0.283976192979234,0.527452164764975,3.64365468626787,1.78,9.15,-527347.252738829,840
interannual,2012-4,-0.103513601239733,0.576014744391782,3.90262494027022,2.03,9.72,-1681379.35999277,840
season,NEM,-0.227461143926848,0.607579166021793,3.71342134131338,2,9.2,-1565543.28512285,840
season,SWM,0.652819566833946,0.412497019870842,7.89954953830576,3.15,20.06,-91563.5937408414,840
annual,2012,-2.16391530025201,5,4.20607242055163,4.01,7.87,-147923.67535205,841
annual,2013,-0.44678647725102,0.626926798401591,4.20210998625839,2.31,10.37,-547740.163302557,841
annual,2014,0.271134389797232,0.528727968424945,3.65653232171303,1.79,9.18,-528867.873552478,841
interannual,2012-4,-0.102676554833875,0.575768659219862,3.9050093286423,2.03,9.73,-1681354.32790824,841
season,NEM,-0.226093682969302,0.607307512497329,3.71353587168276,2,9.2,-1566000.13504055,841
season,SWM,0.624788294021189,0.414107660904922,7.95156816127918,3.18,20.19,-90744.2837949771,841
annual,2012,-2.15996848616199,4.84223440492681,4.19429728891151,3.99,7.87,-149219.552664327,842
annual,2013,-0.451608421535256,0.627472252537785,4.21149745024834,2.32,10.39,-545023.260532845,842
annual,2014,0.280524931454733,0.527867889631396,3.64514963677773,1.78,9.15,-529782.679988316,842
interannual,2012-4,-0.0956261182630118,0.574694216585124,3.9022344558804,2.03,9.72,-1681468.04647934,842
season,NEM,-0.21738767670277,0.605758464242403,3.71092854663821,2,9.19,-1565600.77475819,842
season,SWM,0.615119334149386,0.415604307962482,7.87167606813842,3.16,19.99,-91575.2134359804,842
annual,2012,-2.16290024098636,5,4.2018051738897,4.01,7.86,-148926.974052285,843
annual,2013,-0.468336039444572,0.631248127761513,4.20707729193016,2.32,10.37,-550839.360243909,843
annual,2014,0.284091165196309,0.527556977207575,3.64044151460343,1.78,9.14,-529612.772373204,843
interannual,2012-4,-0.103865618785677,0.576283357963552,3.89784094048694,2.03,9.71,-1686763.86902857,843
