data_source,time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
genetics,annual,2012,-3.46648294215159,5,15.4730056927505,14.7524,28.9609,-7.07217983394438,453
genetics,annual,2013,-3.27659284964218,5,12.7969497905279,12.201,23.9521,-99.0481729673311,453
genetics,annual,2014,7.49509009206632,0.15,1595.36331414434,123.1874,2784.5235,-83.8661213957277,453
genetics,total_years,2012-4,1.68591471843643,0.29467551619444,30.3481981738549,8.3053,74.9305,-208.172689670949,453
genetics,monsoonal,NEM,-3.13631491016334,2.59933531178312,11.9684266588916,10.6004,23.8288,-21.9038975443437,453
genetics,monsoonal,SWM,-3.441418327378,5,15.090000752527,14.3872,28.244,-58.1262073053771,453
simulation,annual,2012,-2.16359585423347,5,4.20472902204627,4.0089,7.87,-148205.262987472,454
simulation,annual,2013,-0.455745456035049,0.628936716110714,4.19976398358043,2.3121,10.3594,-547764.312013622,454
simulation,annual,2014,0.277272893859224,0.528198327137736,3.64820955905856,1.7852,9.1616,-527956.965707855,454
simulation,total_years,2012-4,-0.103607743794162,0.576273411928485,3.89706356993961,2.0276,9.7075,-1680985.11489363,454
simulation,monsoonal,NEM,-0.226881637195013,0.607798719912894,3.70708242928209,1.9974,9.1809,-1565078.31873643,454
simulation,monsoonal,SWM,0.632279228180567,0.414262036254285,7.87608741152372,3.1494,19.998,-91437.9498126916,454
genetics,annual,2012,-3.2708667700265,3.84393740965591,12.9149890840828,12.0284,24.6733,-22.7674290261537,454
genetics,annual,2013,0.566977205747641,0.432625307541233,6.67425995156525,2.7769,16.9385,-128.163312646813,454
genetics,annual,2014,1.7636738489863,0.300682599958114,23.5373008236214,6.6126,58.321,-84.3943675057547,454
genetics,total_years,2012-4,0.268678799985032,0.438024126670127,8.4414038124618,3.5512,21.4177,-233.349319034472,454
genetics,monsoonal,NEM,0.650319601505531,0.44459520401221,5.34875007415778,2.2798,13.5656,-41.100777297153,454
genetics,monsoonal,SWM,-3.38141200922969,5,14.2111377321298,13.5493,26.599,-74.3164966483421,454
simulation,annual,2012,-2.15836494160784,4.83913446371649,4.18767930778644,3.9826,7.8557,-149629.265100029,455
simulation,annual,2013,-0.461427239990073,0.62939085560901,4.21466563777011,2.3213,10.3952,-550454.199034619,455
simulation,annual,2014,0.271792888198807,0.528715784112172,3.65444937664219,1.7895,9.1766,-526660.802877619,455
simulation,total_years,2012-4,-0.103002985347874,0.575795322959806,3.90567120948566,2.0309,9.7297,-1681478.58131715,455
simulation,monsoonal,NEM,-0.226044992902836,0.607131431762247,3.71672532298587,2.0012,9.2059,-1565223.19281797,455
simulation,monsoonal,SWM,0.606367869840442,0.417214536996697,7.77526824748758,3.1297,19.7415,-92341.2146477754,455
genetics,annual,2012,-3.24477662499376,3.215941067731,12.8322675015369,11.7102,24.9404,-16.2438583085009,455
genetics,annual,2013,-3.29175517743462,5,12.9924597857433,12.3874,24.318,-89.4428686398297,455
genetics,annual,2014,7.68123971829653,0.15,1324.38985277003,102.2639,2311.5703,-43.7989727714021,455
genetics,total_years,2012-4,-0.724598987651563,0.505451308502233,11.8390493683398,5.6048,29.8316,-168.402263843026,455
genetics,monsoonal,NEM,-1.45258931992646,0.676377009718806,9.27860445157425,5.3347,22.6773,-30.8832718878297,455
genetics,monsoonal,SWM,-0.108824464813768,0.371595484126973,31.515985341218,11.3195,79.836,-54.2940437805027,455
simulation,annual,2012,-2.16404474499626,4.98023099421849,4.20717598456003,4.01,7.8767,-149213.965702084,456
simulation,annual,2013,-0.464250586415964,0.630343488910235,4.20770569329674,2.3196,10.3762,-546106.009114938,456
simulation,annual,2014,0.278222169749074,0.528687200879415,3.63178484038561,1.7784,9.1197,-530838.599783743,456
simulation,total_years,2012-4,-0.103197627680689,0.576248064245862,3.89604570074615,2.027,9.705,-1682067.63143112,456
simulation,monsoonal,NEM,-0.223956771080131,0.607284195185999,3.70605390164898,1.9958,9.1792,-1567166.85855377,456
simulation,monsoonal,SWM,0.617963836184004,0.414912972145778,7.92114547008834,3.1721,20.1123,-90364.0167488872,456
genetics,annual,2012,-3.32682265005759,4.11745167440182,13.5866478559929,12.7408,25.8037,-18.7619005390807,456
genetics,annual,2013,1.29958035155598,0.35522701680056,10.3836485062552,3.5546,26.2354,-70.6285064389556,456
genetics,annual,2014,7.50187390785767,0.15,1584.57728965058,122.3545,2765.6977,-62.751337889019,456
genetics,total_years,2012-4,1.90964886092716,0.2921711292312,26.1826723494007,7.0852,64.5432,-165.238816201931,456
genetics,monsoonal,NEM,8.49022783036828,0.15,589.76199411919,45.539,1029.3618,-26.5804797292975,456
genetics,monsoonal,SWM,-0.364542073696346,0.450708746721038,13.7998872361702,5.9518,34.9843,-55.9423321912428,456
simulation,annual,2012,-2.16336808754382,5,4.20377143389354,4.008,7.8682,-148231.629852149,457
simulation,annual,2013,-0.463552056598028,0.630185902059268,4.20787710105451,2.3194,10.3769,-549590.034139977,457
simulation,annual,2014,0.311333934925033,0.52374692223429,3.64369395159831,1.7719,9.1566,-525307.432820471,457
simulation,total_years,2012-4,-0.0941118152285773,0.574522312254318,3.90029452672562,2.0251,9.7186,-1679914.64266742,457
simulation,monsoonal,NEM,-0.213975893261262,0.605321046196666,3.7066915705436,1.992,9.1842,-1564309.86941517,457
simulation,monsoonal,SWM,0.573752124742302,0.418605675242977,7.88936126730892,3.1855,20.0308,-90957.7929942956,457
genetics,annual,2012,-3.28837959145698,3.7952408946529,13.1576494083092,12.2381,25.1655,-17.2605953920498,457
genetics,annual,2013,0.99501450830249,0.373102363481339,10.1837132565736,3.6731,25.802,-87.8221569727152,457
genetics,annual,2014,4.39512043373465,0.202579437400353,154.196953589599,23.239,335.1247,-66.443884009874,457
genetics,total_years,2012-4,0.59347576808686,0.359311085841801,19.470051345611,6.7483,49.2305,-180.768242202685,457
genetics,monsoonal,NEM,-0.23971707225965,0.453128392814128,11.8686836339339,5.1424,30.0828,-23.9759575110727,457
genetics,monsoonal,SWM,-3.38046620714034,5,14.1977031625941,13.5365,26.5739,-92.4440571503135,457
simulation,annual,2012,-2.16451961064998,5,4.20861496201474,4.0126,7.8773,-149049.837949303,458
simulation,annual,2013,-0.451065210474371,0.627629668779924,4.20606916854986,2.3126,10.3775,-548778.887179127,458
simulation,annual,2014,0.292358820878835,0.526272963165522,3.64465956108248,1.7787,9.1555,-527141.808074524,458
simulation,total_years,2012-4,-0.0977939856757339,0.575132461715065,3.90058997850459,2.0267,9.7182,-1683048.4232146,458
simulation,monsoonal,NEM,-0.220894391647644,0.606635871701038,3.70709717335653,1.995,9.1829,-1567506.96089546,458
simulation,monsoonal,SWM,0.640851864300495,0.412276053874442,8.01836524829023,3.1919,20.3593,-90567.3294192456,458
genetics,annual,2012,-3.1604175443651,2.98734382090779,11.9275298522508,10.7803,23.366,-19.5455743953589,458
genetics,annual,2013,0.0070021636068165,0.486017678346686,6.72468525636078,3.0874,16.9877,-126.277261543838,458
genetics,annual,2014,2.29048560549827,0.245296837650638,105.264902992928,22.1189,248.1214,-60.915789399187,458
genetics,total_years,2012-4,-0.58812286594505,0.51731246585714,9.40405406871365,4.5311,23.6554,-213.798275643896,458
genetics,monsoonal,NEM,-1.63050727975428,0.766132724276241,8.20619906031821,5.0476,19.708,-39.8035682048568,458
genetics,monsoonal,SWM,-3.30734304044892,5,13.1965711662985,12.582,24.7001,-67.8591378302111,458
simulation,annual,2012,-2.16270448315437,4.99210881417602,4.20120414729899,4.0051,7.8642,-149265.659471707,459
simulation,annual,2013,-0.468119770875736,0.630585652811997,4.21922556125899,2.3266,10.4041,-548770.694321297,459
simulation,annual,2014,0.277303339474803,0.528132086347953,3.64986243180224,1.7858,9.1659,-526796.575335215,459
simulation,total_years,2012-4,-0.111285738911454,0.577101267146924,3.90808492681048,2.0353,9.7335,-1682502.54236296,459
simulation,monsoonal,NEM,-0.231345348575542,0.60809423179374,3.71801870836196,2.0039,9.2074,-1567127.27039059,459
simulation,monsoonal,SWM,0.576780386347397,0.418758873401197,7.84995979309384,3.1706,19.9307,-91105.0996838648,459
genetics,annual,2012,-3.37923740487419,5,14.1802677073311,13.5199,26.5412,-12.8444383005147,459
genetics,annual,2013,-0.948784885403835,0.627101681969078,6.93619965864772,3.8117,17.1152,-132.062132841094,459
genetics,annual,2014,3.85599539483486,0.214001639731447,121.282527602915,20.2382,270.8633,-52.7532696785237,459
genetics,total_years,2012-4,0.249982411462959,0.404335049673833,13.2187906497078,5.1658,33.5614,-204.905522403445,459
genetics,monsoonal,NEM,1.54504330629518,0.329771880123193,13.8755794408951,4.3668,34.8258,-21.3392790026791,459
genetics,monsoonal,SWM,-3.39033606816724,5,14.3385263290725,13.6708,26.8375,-68.7891799623743,459
simulation,annual,2012,-2.16394346545924,5,4.20619088712127,4.0103,7.8727,-148090.882706008,460
simulation,annual,2013,-0.462390258402381,0.629561709182601,4.21533575373943,2.3221,10.3965,-546832.873299645,460
simulation,annual,2014,0.28084172771643,0.527791454867744,3.64603144565529,1.7831,9.1568,-527909.825258031,460
simulation,total_years,2012-4,-0.112287017381019,0.577314488923235,3.90712341121186,2.0353,9.7307,-1679638.21927124,460
simulation,monsoonal,NEM,-0.23349452666231,0.608653177812641,3.7153542629784,2.0037,9.1999,-1564688.33721085,460
simulation,monsoonal,SWM,0.614885066777179,0.414348115895402,8.00514802148643,3.2016,20.3256,-90127.4178608467,460
genetics,annual,2012,-3.20437679623856,3.16724033941688,12.3508164783661,11.2491,24.043,-15.5043612057936,460
genetics,annual,2013,0.212605866614028,0.460411870584558,6.99734836884999,3.0731,17.7248,-120.755931488441,460
genetics,annual,2014,1.83853906544811,0.311303081643625,16.3071400344707,4.787,40.6275,-96.4061943068372,460
genetics,total_years,2012-4,0.678063294700025,0.390793246961068,10.506427937806,3.9718,26.6611,-238.201134031399,460
genetics,monsoonal,NEM,5.17470536498172,0.200747428218603,80.9072227063803,11.983,174.9906,-31.6897131352787,460
genetics,monsoonal,SWM,-0.0749024055449844,0.413146407521759,16.2135558519394,6.4669,41.1676,-80.4455973026703,460
simulation,annual,2012,-2.16505666753628,5,4.21087583471614,4.0148,7.8815,-148271.702172714,461
simulation,annual,2013,-0.471651615221123,0.63139140787411,4.21822502903656,2.3278,10.4,-547629.628490549,461
simulation,annual,2014,0.269606361011215,0.529348002665843,3.645658213833,1.7868,9.1536,-528451.533328841,461
simulation,total_years,2012-4,-0.108988296682975,0.576804545585593,3.90589813999403,2.0335,9.7286,-1681344.29474045,461
simulation,monsoonal,NEM,-0.231578132944363,0.608162068417193,3.71758963938866,2.0039,9.2063,-1566154.76022499,461
simulation,monsoonal,SWM,0.621826987959937,0.41526214875395,7.85434725199718,3.1478,19.9426,-91118.4878225215,461
genetics,annual,2012,-1.97351781020649,0.861989046035625,9.14097198567206,5.9507,21.5598,-17.7076500390057,461
genetics,annual,2013,0.224722436399873,0.442078726038222,8.42097675461825,3.5714,21.3608,-122.415871638445,461
genetics,annual,2014,3.03714377426994,0.24575033118617,48.852686198465,10.2951,115.2212,-59.3858960043925,461
genetics,total_years,2012-4,0.16029869126891,0.426107218034129,10.8494268881248,4.4526,27.5415,-201.392874768131,461
genetics,monsoonal,NEM,0.953018785793154,0.363887054408362,12.491245402196,4.3885,31.6085,-35.9790895133593,461
genetics,monsoonal,SWM,-0.338729034050322,0.462001092397658,11.9491803490348,5.2631,30.2637,-66.1970478962401,461
simulation,annual,2012,-2.16423146249688,4.99333923876758,4.20758949540027,4.0112,7.8761,-148649.19099309,462
simulation,annual,2013,-0.47758824381313,0.632619784854514,4.21912799071126,2.3311,10.3998,-549803.664078074,462
simulation,annual,2014,0.290785958999113,0.526575045786905,3.6422920858528,1.7783,9.1491,-527741.546449029,462
simulation,total_years,2012-4,-0.105662080720105,0.576296478934345,3.9045486477664,2.0316,9.7261,-1681183.91867943,462
simulation,monsoonal,NEM,-0.22727739849406,0.607497448462753,3.71430048784464,2.0007,9.1993,-1565831.95647695,462
simulation,monsoonal,SWM,0.611366949643572,0.415704161563815,7.89090420476529,3.1656,20.0354,-90994.0293153082,462
genetics,annual,2012,-10,2.91242901043844,11190.3193725429,10078.8323,21983.952,-0.170233946783595,462
genetics,annual,2013,-0.872735653759562,0.595020712268878,7.56515349219575,4.0206,18.7803,-101.579463235525,462
genetics,annual,2014,4.88535339546712,0.19645875221399,149.810418543121,21.2748,320.1822,-89.7192394566497,462
genetics,total_years,2012-4,0.565292578058405,0.378608393423801,14.2692756511976,5.2249,36.1752,-200.962249325649,462
genetics,monsoonal,NEM,-3.25362368311417,3.16493179970083,12.9756477077756,11.8171,25.2613,-17.9391299436385,462
genetics,monsoonal,SWM,-0.744007994057269,0.414027155636574,31.2879694773763,12.5044,79.4425,-41.806150857933,462
simulation,annual,2012,-2.16042527179808,4.89369072709533,4.19455952013111,3.9926,7.8625,-148485.740429783,463
simulation,annual,2013,-0.465508780038711,0.630675925774731,4.20644443400609,2.3197,10.3724,-547117.242866766,463
simulation,annual,2014,0.290474476420533,0.526282047201209,3.65128960827654,1.7819,9.1721,-529858.685930308,463
simulation,total_years,2012-4,-0.10144317562547,0.575855858314035,3.89819483978321,2.0272,9.711,-1682071.58559785,463
simulation,monsoonal,NEM,-0.223064408578044,0.607084526996847,3.70655983535936,1.9956,9.1808,-1566532.67344582,463
simulation,monsoonal,SWM,0.609185902938256,0.415614595520726,7.91744985291677,3.1756,20.1028,-90855.9804578689,463
genetics,annual,2012,-3.2494369759165,3.5044254534159,12.7553585329519,11.7606,24.5781,-16.9033968184859,463
genetics,annual,2013,-0.70061366364002,0.565958075967291,7.53231411509297,3.8711,18.7971,-93.4463459878756,463
genetics,annual,2014,3.31786742652318,0.209686984237203,275.599997874062,44.3109,609.5566,-48.5266710153924,463
genetics,total_years,2012-4,-0.42105375292147,0.463169645208176,12.821968360236,5.6595,32.4707,-166.782898401651,463
genetics,monsoonal,NEM,1.13398361376323,0.33482882604648,18.6721610572169,5.9815,46.9398,-9.56028055432458,463
genetics,monsoonal,SWM,-0.568042352612848,0.426687789431182,22.315494651941,9.1697,56.6472,-58.9909898028974,463
simulation,annual,2012,-2.1623654734685,5,4.19955878566756,4.004,7.8603,-147699.588871513,464
simulation,annual,2013,-0.476440075044321,0.633168223555156,4.20357077567356,2.3238,10.3603,-550719.316676087,464
simulation,annual,2014,0.29469978797822,0.526052112001652,3.64205821216592,1.7769,9.1492,-527504.10884031,464
simulation,total_years,2012-4,-0.103378794003752,0.576240368699311,3.89692776205361,2.0275,9.7072,-1685081.15052827,464
simulation,monsoonal,NEM,-0.224627288535572,0.607399639118026,3.70633570178051,1.9962,9.1797,-1569273.22888379,464
simulation,monsoonal,SWM,0.604229549948833,0.416700409062406,7.8443497280221,3.1539,19.917,-91315.5581751533,464
genetics,annual,2012,-3.3102939700311,4.09712536129374,13.3684935897092,12.5303,25.3999,-17.3130921582459,464
genetics,annual,2013,0.318262980984151,0.43654326944579,8.17242967583858,3.4277,20.7368,-147.535548828929,464
genetics,annual,2014,3.9751293304392,0.229160235111376,43.9804996095611,8.2706,101.1494,-83.4900704467215,464
genetics,total_years,2012-4,0.498228607473467,0.402291395790728,10.6153597930211,4.1283,26.9503,-251.317375129326,464
genetics,monsoonal,NEM,1.24254626779927,0.358140080277127,10.3999293109021,3.5919,26.291,-30.8437654530689,464
genetics,monsoonal,SWM,-3.31114631862237,5,13.2468570395532,12.6299,24.7942,-93.857092639622,464
simulation,annual,2012,-2.1635841120001,5,4.20467964942671,4.0089,7.8699,-147860.425573516,465
simulation,annual,2013,-0.439157200365478,0.625911703986014,4.19038866695681,2.3,10.3422,-547632.773581797,465
simulation,annual,2014,0.29396121936506,0.526071333650698,3.64423280197022,1.778,9.1547,-527611.843407169,465
simulation,total_years,2012-4,-0.0948212789492458,0.574778171184983,3.89715990545964,2.0241,9.7103,-1677566.23453529,465
simulation,monsoonal,NEM,-0.218506238947267,0.60626164593676,3.70541480342903,1.9933,9.1794,-1562355.28960976,465
simulation,monsoonal,SWM,0.65529188051538,0.41172523911626,7.9620997893583,3.1655,20.2165,-90573.5124025082,465
genetics,annual,2012,-3.15507970374994,3.15104670388415,11.7654752122198,10.7089,22.9159,-30.2408889022523,465
genetics,annual,2013,-0.520633572789694,0.54758884205315,7.07695286330565,3.5543,17.7165,-127.177858219497,465
genetics,annual,2014,3.32738468556747,0.243650003774209,40.3125167616057,8.3809,94.8086,-64.6119034717275,465
genetics,total_years,2012-4,-0.453328854080487,0.516580161333133,8.26461468887721,3.9779,20.7914,-230.282599852014,465
genetics,monsoonal,NEM,-1.27969478377441,0.65726440369226,8.43669561133567,4.7701,20.6967,-34.0338434147461,465
genetics,monsoonal,SWM,-3.30516662400184,5,13.1678811637887,12.5546,24.6464,-85.2927089984386,465
simulation,annual,2012,-2.16322543536494,5,4.20317179950957,4.0074,7.8671,-148258.932106173,466
simulation,annual,2013,-0.467313610803151,0.630655145836365,4.21445336527769,2.3241,10.3922,-546351.71933567,466
simulation,annual,2014,0.2658040432265,0.52987280952745,3.64565200477772,1.7881,9.1528,-530291.485815817,466
simulation,total_years,2012-4,-0.108808750077746,0.577050957932399,3.8995647802356,2.0307,9.7123,-1683345.92085482,466
simulation,monsoonal,NEM,-0.230764748284742,0.608430464239998,3.70945681288316,2,9.1857,-1566788.64889203,466
simulation,monsoonal,SWM,0.589188123225567,0.418201528943995,7.8092394076931,3.1503,19.8275,-92131.7015771151,466
genetics,annual,2012,-3.24344757350634,3.3117426167754,12.7650605477065,11.6912,24.735,-14.5296391879755,466
genetics,annual,2013,-3.26010716567019,5,12.587712767008,12.0015,23.5605,-127.043894178674,466
genetics,annual,2014,4.0189142468295,0.220818743822446,67.6784922918029,11.9412,153.2894,-70.0842813420866,466
genetics,total_years,2012-4,0.619966402243103,0.375801382860807,14.1559297318161,5.144,35.8773,-228.646468660541,466
genetics,monsoonal,NEM,3.19189999527188,0.270177927170893,15.2387926111268,3.7024,36.9312,-32.5666668939672,466
genetics,monsoonal,SWM,-3.39920628676951,5,14.4662779468019,13.7926,27.0766,-66.4746952857617,466
simulation,annual,2012,-2.15637307930625,4.78972073239176,4.1810212412485,3.973,7.8489,-149693.746675378,467
simulation,annual,2013,-0.445701631591412,0.626651219994501,4.20306010746055,2.3087,10.372,-547338.409536776,467
simulation,annual,2014,0.293131667821065,0.526112923950665,3.6461394596419,1.779,9.1594,-526619.856993516,467
simulation,total_years,2012-4,-0.101562349826236,0.575731086019714,3.9015236776707,2.0286,9.7195,-1678799.11838243,467
simulation,monsoonal,NEM,-0.221116190047117,0.606531666500691,3.70991598289579,1.9963,9.1901,-1562997.72587488,467
simulation,monsoonal,SWM,0.529023412458092,0.423188577933115,7.78194772440028,3.1738,19.7562,-91471.2437708572,467
genetics,annual,2012,-3.39243693595512,5,14.3686813419194,13.6995,26.8939,-13.0809564483952,467
genetics,annual,2013,-0.514447050750943,0.52318720414593,8.35579669614947,4.0601,20.9999,-111.290551686078,467
genetics,annual,2014,6.77676631863792,0.165101210908244,454.494351774675,44.4198,863.1237,-112.540539115688,467
genetics,total_years,2012-4,0.489901664396336,0.3777044674301,15.6183444129112,5.7049,39.5917,-245.025609081732,467
genetics,monsoonal,NEM,-0.574156670873555,0.561500036036108,6.82376030466188,3.4879,17.0422,-29.6329605316384,467
genetics,monsoonal,SWM,-3.37765693009399,5,14.1578738529657,13.4985,26.4993,-89.5566387784173,467
simulation,annual,2012,-2.1663084045677,5,4.21615004420616,4.0198,7.8914,-148544.773250145,468
simulation,annual,2013,-0.458604915161555,0.628689834875306,4.21669943855136,2.3208,10.4016,-547071.570227695,468
simulation,annual,2014,0.27764142948889,0.528345278559451,3.64295842411887,1.783,9.1482,-528245.445833773,468
simulation,total_years,2012-4,-0.103198338754416,0.575912003972352,3.90375303128958,2.0302,9.7248,-1680440.35078494,468
simulation,monsoonal,NEM,-0.223368129654703,0.60685112906083,3.71215158972427,1.9982,9.1951,-1564482.91211648,468
simulation,monsoonal,SWM,0.573332733161558,0.419356933156293,7.81659164330872,3.1613,19.8458,-91631.011434486,468
genetics,annual,2012,-3.1308942997606,3.14716859277915,11.486406338062,10.4533,22.3753,-23.8653064404552,468
genetics,annual,2013,-3.2659642535344,5,12.661656442607,12.072,23.6989,-149.240181684305,468
genetics,annual,2014,7.56227040676822,0.15407134101359,838.342682923584,69.2938,1500.4099,-96.2326464187152,468
genetics,total_years,2012-4,0.505783058565815,0.397773314992251,11.2451996022456,4.3256,28.5453,-284.612967441878,468
genetics,monsoonal,NEM,8.26203318737038,0.15,740.935615790671,57.212,1293.2178,-19.3824280383501,468
genetics,monsoonal,SWM,-3.34497237956435,5,13.702610674131,13.0645,25.6472,-109.425232276053,468
simulation,annual,2012,-2.15683103468176,4.83122752629985,4.18152297238862,3.9762,7.8451,-150002.825154989,469
simulation,annual,2013,-0.445057746628339,0.626547813429486,4.20242294945793,2.3081,10.3707,-548139.047211035,469
simulation,annual,2014,0.265955509987565,0.529974519120886,3.64241748862633,1.7868,9.1446,-527629.425725646,469
simulation,total_years,2012-4,-0.10471186530332,0.576453432639179,3.89724729721704,2.0281,9.7076,-1684592.88844285,469
simulation,monsoonal,NEM,-0.224777865104345,0.607405531720352,3.70678137845368,1.9964,9.1808,-1569953.70195518,469
simulation,monsoonal,SWM,0.587307545696677,0.417774559630434,7.86737848902444,3.1708,19.9752,-90134.0593713062,469
genetics,annual,2012,-3.20363572309351,3.26669599268955,12.2888533466876,11.2362,23.8456,-20.9262121473763,469
genetics,annual,2013,-0.174791042343542,0.488797100030448,7.86828043484296,3.6288,19.8699,-116.378643480642,469
genetics,annual,2014,2.69049326939393,0.229250193833267,158.140254332304,29.7581,363.7582,-71.7646860202139,469
genetics,total_years,2012-4,-0.217515010815899,0.461724334455329,10.614920553063,4.6731,26.8851,-211.020079072023,469
genetics,monsoonal,NEM,1.74528306020999,0.320352308321606,14.2121395008214,4.321,35.5474,-36.1451067473904,469
genetics,monsoonal,SWM,-3.3768576753229,5,14.1465626256186,13.4877,26.4782,-72.1932852410577,469
simulation,annual,2012,-2.15985053374621,4.89371078515286,4.19214881299161,3.9903,7.858,-148044.202365956,470
simulation,annual,2013,-0.467716302134785,0.631111332638414,4.20715995408627,2.3211,10.3733,-548426.179162985,470
simulation,annual,2014,0.290177131746477,0.526809815524585,3.6382282240733,1.7769,9.1386,-528351.901643716,470
simulation,total_years,2012-4,-0.101492066236541,0.575897591211048,3.89742830074295,2.0269,9.709,-1681157.84384949,470
simulation,monsoonal,NEM,-0.218354324838104,0.606234220682111,3.70537757967371,1.9932,9.1793,-1565658.94620428,470
simulation,monsoonal,SWM,0.557400661762153,0.420342640122236,7.84232803114525,3.1786,19.9108,-90972.7478116925,470
genetics,annual,2012,-3.30299822967036,5,13.1393589398057,12.5274,24.593,-26.9026504204866,470
genetics,annual,2013,0.747721716541324,0.406814749268058,7.76243638555191,3.0513,19.709,-90.1461771638747,470
genetics,annual,2014,7.2444206904055,0.15,2049.85878404082,158.2816,3577.7931,-69.0476444406917,470
genetics,total_years,2012-4,1.15040600462716,0.341705775104087,15.8290916221,5.1901,39.8704,-197.179989794022,470
genetics,monsoonal,NEM,2.6170613143979,0.268791333318756,28.5097304802847,6.8757,69.0048,-30.4517336970407,470
genetics,monsoonal,SWM,-0.591173192397901,0.529786625475014,8.59462078762302,4.2149,21.5781,-69.3397462216821,470
simulation,annual,2012,-2.16332472297779,4.99705017395827,4.2036717450043,4.0077,7.8683,-149100.831596907,471
simulation,annual,2013,-0.480036689302519,0.633208027846821,4.21793807454069,2.3318,10.3957,-548079.196346317,471
simulation,annual,2014,0.280514648292219,0.527751821105752,3.64828119791941,1.7841,9.1625,-528623.72365864,471
simulation,total_years,2012-4,-0.119519799894858,0.578664612824051,3.9046285818618,2.0372,9.7221,-1684527.15030889,471
simulation,monsoonal,NEM,-0.241469304982315,0.610158334851051,3.71643068882657,2.0074,9.1999,-1568824.53610686,471
simulation,monsoonal,SWM,0.585878795660328,0.41855394884367,7.79948036291195,3.1488,19.8026,-91439.9627560113,471
genetics,annual,2012,-10,2.86322089696769,11224.9253067507,10085.8567,22094.565,-0.145562360744124,471
genetics,annual,2013,-3.27011459917758,5,12.7143158951338,12.1222,23.7974,-120.408116656313,471
genetics,annual,2014,1.38007433819365,0.305890946847613,29.841686125443,8.5695,74.1497,-88.7180063304019,471
genetics,total_years,2012-4,-3.32083722240948,5,13.3758550228447,12.7529,25.0356,-215.393149673945,471
genetics,monsoonal,NEM,2.15347994846002,0.293235336739089,19.860686734817,5.4003,48.9922,-18.0661031432771,471
genetics,monsoonal,SWM,-3.31945855178646,5,13.3574268305894,12.7353,25.0011,-79.5598777862652,471
simulation,annual,2012,-2.16444732669731,5,4.20831075768469,4.0123,7.8767,-146820.873252432,472
simulation,annual,2013,-0.458157443026808,0.629361044574921,4.20149666801348,2.314,10.3628,-548210.329340967,472
simulation,annual,2014,0.28852195589275,0.526609927044367,3.64961154811887,1.7819,9.1674,-527126.112879954,472
simulation,total_years,2012-4,-0.0998498051397666,0.575469607850992,3.90085188030301,2.0277,9.7183,-1677840.57538705,472
simulation,monsoonal,NEM,-0.221289554026767,0.606588261237782,3.70947446530111,1.9962,9.1889,-1562728.9905257,472
simulation,monsoonal,SWM,0.612727656705448,0.415457432668783,7.90578593140169,3.1698,20.0732,-90605.6483720982,472
genetics,annual,2012,-3.05861020638634,2.97934095652203,10.7778276456771,9.7377,21.12,-27.7345419418347,472
genetics,annual,2013,0.121593184346411,0.441835552117888,9.36151695913867,3.9684,23.7469,-95.8977317697571,472
genetics,annual,2014,4.12602118687889,0.192870539289,426.285178626939,58.3616,901.4556,-70.873867035765,472
genetics,total_years,2012-4,-0.0478836980590682,0.434415731071462,12.083944484349,5.0463,30.6652,-199.775817036462,472
genetics,monsoonal,NEM,-1.59056310106511,0.661028728766538,11.3326700006502,6.4292,27.7807,-26.697662409624,472
genetics,monsoonal,SWM,-1.45890859711918,0.697982193148855,8.60695717888316,5.0375,20.947,-73.6913227178514,472
simulation,annual,2012,-2.15951437619475,4.88007274327799,4.19116900250074,3.9885,7.8576,-149154.337775872,473
simulation,annual,2013,-0.477956757360161,0.632487415387107,4.22328094088669,2.3331,10.4103,-547384.657431928,473
simulation,annual,2014,0.289906092767798,0.526769866391853,3.6402824688667,1.7778,9.1438,-527114.054864468,473
simulation,total_years,2012-4,-0.103090234597627,0.575907773846135,3.90342818080606,2.03,9.724,-1679534.94802493,473
simulation,monsoonal,NEM,-0.227222003083478,0.607597271028584,3.71218765696821,1.9998,9.1939,-1564619.13616122,473
simulation,monsoonal,SWM,0.627777891606245,0.413655290310978,7.97561343078448,3.1848,20.2507,-90186.0716475995,473
genetics,annual,2012,-10,2.86446334333135,11224.0252851296,10085.6672,22091.7004,-0.152963836672171,473
genetics,annual,2013,0.0390200415710158,0.468042011356109,7.71025079168421,3.433,19.5164,-134.360445551839,473
genetics,annual,2014,3.00215670671461,0.250969918141438,39.9798050245783,8.7056,94.9271,-50.9488333243029,473
genetics,total_years,2012-4,0.149088412887367,0.416102298962569,12.4629846229184,5.0042,31.644,-195.554907678039,473
genetics,monsoonal,NEM,-0.0676652678551097,0.435498552434208,12.1692963168279,5.0932,30.8802,-29.4803177772181,473
genetics,monsoonal,SWM,-0.104780601964328,0.367427321526537,33.762004049228,11.9837,85.4781,-65.0058556826295,473
simulation,annual,2012,-2.16482859320152,5,4.20991555152352,4.0139,7.8797,-148164.206761334,474
simulation,annual,2013,-0.464392452158925,0.630251965742259,4.2101096492554,2.3208,10.3823,-549875.536070938,474
simulation,annual,2014,0.297568102196604,0.525674028670813,3.64177010435756,1.7758,9.1491,-527950.67276457,474
simulation,total_years,2012-4,-0.100408886847534,0.5755870702469,3.90033273587626,2.0277,9.7168,-1681447.40816255,474
